created_at,pm2_5_ispu,pm10_ispu,co_ispu,no2_ispu,o3_ispu
2026-09-03T16:24:00+00:00,46.55,15.94,37.24,0.0,8.72
2026-09-03T16:25:00+00:00,50.93,17.4,35.55,0.47,8.35
2026-09-03T16:26:00+00:00,45.52,13.05,31.24,0.19,8.46
2026-09-03T16:27:00+00:00,51.59,16.8,34.51,0.61,8.64
2026-09-03T16:28:00+00:00,50.95,20.13,32.05,0.0,8.67
2026-09-03T16:29:00+00:00,34.32,11.83,34.38,0.0,23.09
2026-09-03T16:30:00+00:00,51.43,20.26,34.34,0.0,20.71
2026-09-03T16:31:00+00:00,55.08,20.96,32.74,0.0,16.94
2026-09-03T16:32:00+00:00,45.35,18.44,33.41,0.21,8.29
2026-09-03T16:33:00+00:00,48.45,19.81,37.27,0.02,8.62
2026-09-03T16:34:00+00:00,45.42,19.16,32.46,0.0,21.87
2026-09-03T16:35:00+00:00,52.71,27.02,33.37,0.0,8.51
2026-09-03T16:36:00+00:00,53.41,19.51,36.81,0.0,19.51
2026-09-03T16:37:00+00:00,51.97,16.66,33.3,0.53,8.57
2026-09-03T16:38:00+00:00,53.07,17.34,33.9,0.0,21.6
2026-09-03T16:39:00+00:00,48.32,15.57,35.32,0.0,17.0
2026-09-03T16:40:00+00:00,45.06,15.62,38.12,0.28,8.6
2026-09-03T16:41:00+00:00,50.34,16.14,33.7,0.0,15.9
2026-09-03T16:42:00+00:00,54.17,19.0,36.45,0.0,8.35
2026-09-03T16:43:00+00:00,40.71,14.67,33.78,0.59,21.73
2026-09-03T16:44:00+00:00,40.45,16.2,38.89,0.0,8.45
2026-09-03T16:45:00+00:00,50.76,18.71,35.88,0.0,8.29
2026-09-03T16:46:00+00:00,52.64,16.84,34.86,0.0,8.38
2026-09-03T16:47:00+00:00,46.65,21.15,36.25,0.0,8.68
2026-09-03T16:48:00+00:00,42.45,20.09,34.81,0.0,8.36
2026-09-03T16:49:00+00:00,50.88,17.08,38.49,0.0,8.55
2026-09-03T16:50:00+00:00,50.99,15.16,35.4,0.69,8.39
2026-09-03T16:51:00+00:00,48.42,18.12,36.22,0.21,18.41
2026-09-03T16:52:00+00:00,44.71,12.53,39.05,0.0,20.99
2026-09-03T16:53:00+00:00,52.63,25.87,35.76,0.0,8.33
2026-09-03T16:54:00+00:00,48.42,17.1,34.29,0.0,8.23
2026-09-03T16:55:00+00:00,38.26,14.69,35.61,0.73,16.19
2026-09-03T16:56:00+00:00,48.1,15.66,35.09,0.0,8.45
2026-09-03T16:57:00+00:00,53.63,20.72,34.25,0.37,18.63
2026-09-03T16:58:00+00:00,53.02,17.26,34.79,0.0,8.19
2026-09-03T16:59:00+00:00,42.03,14.16,36.01,0.0,8.64
2026-09-03T17:00:00+00:00,47.94,16.05,35.83,0.0,18.8
2026-09-03T17:01:00+00:00,52.28,17.0,35.1,0.07,8.26
2026-09-03T17:02:00+00:00,52.12,17.76,35.81,0.0,19.55
2026-09-03T17:03:00+00:00,51.23,22.82,34.55,0.0,8.77
2026-09-03T17:04:00+00:00,41.1,12.23,37.42,0.0,16.27
2026-09-03T17:05:00+00:00,46.26,17.01,38.91,0.0,8.29
2026-09-03T17:06:00+00:00,50.0,17.61,34.1,0.0,8.38
2026-09-03T17:07:00+00:00,53.78,20.51,36.43,0.0,8.6
2026-09-03T17:08:00+00:00,50.14,22.31,32.36,0.0,8.56
2026-09-03T17:09:00+00:00,48.77,14.98,36.08,0.0,8.19
2026-09-03T17:10:00+00:00,53.31,18.97,31.21,0.0,15.15
2026-09-03T17:11:00+00:00,43.32,20.62,37.77,0.0,16.47
2026-09-03T17:12:00+00:00,51.39,22.26,37.9,0.0,17.06
2026-09-03T17:13:00+00:00,50.86,15.21,37.08,0.0,17.83
2026-09-03T17:14:00+00:00,48.45,15.13,37.7,0.0,8.25
2026-09-03T17:15:00+00:00,58.68,24.33,35.07,0.0,8.74
2026-09-03T17:16:00+00:00,47.1,16.52,33.92,0.0,8.69
2026-09-03T17:17:00+00:00,51.83,19.24,36.27,0.0,14.32
2026-09-03T17:18:00+00:00,48.65,18.12,40.17,0.0,18.0
2026-09-03T17:19:00+00:00,42.35,15.75,36.94,0.23,8.77
2026-09-03T17:20:00+00:00,51.89,19.38,35.15,0.0,8.44
2026-09-03T17:21:00+00:00,29.55,13.17,37.8,0.06,8.33
2026-09-03T17:22:00+00:00,53.81,23.08,38.02,0.0,8.55
2026-09-03T17:23:00+00:00,47.55,15.43,35.12,0.28,8.38
2026-09-03T17:24:00+00:00,51.42,14.5,37.81,0.0,15.76
2026-09-03T17:25:00+00:00,42.42,16.17,39.75,0.01,8.77
2026-09-03T17:26:00+00:00,52.68,25.5,38.42,0.0,16.13
2026-09-03T17:27:00+00:00,48.23,17.76,38.36,0.0,16.48
2026-09-03T17:28:00+00:00,36.77,11.62,40.75,0.0,8.66
2026-09-03T17:29:00+00:00,41.55,13.39,32.79,0.0,15.67
2026-09-03T17:30:00+00:00,45.81,14.16,36.14,0.0,15.6
2026-09-03T17:31:00+00:00,51.08,19.09,36.34,0.0,15.31
2026-09-03T17:32:00+00:00,44.26,17.63,37.23,0.0,15.67
2026-09-03T17:33:00+00:00,43.61,11.52,36.89,0.0,14.43
2026-09-03T17:34:00+00:00,43.61,17.92,37.04,0.0,15.85
2026-09-03T17:35:00+00:00,38.68,9.76,38.87,0.14,8.67
2026-09-03T17:36:00+00:00,31.87,10.01,35.11,0.23,8.58
2026-09-03T17:37:00+00:00,54.34,17.28,38.29,0.0,8.62
2026-09-03T17:38:00+00:00,49.29,16.09,35.26,0.0,8.35
2026-09-03T17:39:00+00:00,51.8,17.74,37.1,0.0,8.63
2026-09-03T17:40:00+00:00,47.39,19.96,38.08,0.0,8.6
2026-09-03T17:41:00+00:00,51.32,19.83,38.29,0.0,12.92
2026-09-03T17:42:00+00:00,53.36,19.31,36.92,0.19,8.46
2026-09-03T17:43:00+00:00,52.69,24.63,39.12,0.0,8.58
2026-09-03T17:44:00+00:00,40.84,14.4,34.24,0.11,15.12
2026-09-03T17:45:00+00:00,48.65,22.2,37.6,0.32,14.49
2026-09-03T17:46:00+00:00,44.48,20.09,40.97,0.0,12.22
2026-09-03T17:47:00+00:00,40.26,12.14,35.39,0.82,14.32
2026-09-03T17:48:00+00:00,41.06,18.89,35.66,0.0,12.59
2026-09-03T17:49:00+00:00,38.74,11.67,39.89,0.07,8.28
2026-09-03T17:50:00+00:00,42.42,17.62,38.08,0.0,12.84
2026-09-03T17:51:00+00:00,53.16,17.21,39.75,0.5,8.49
2026-09-03T17:52:00+00:00,50.2,15.26,38.54,0.0,11.91
2026-09-03T17:53:00+00:00,50.98,18.19,38.63,0.08,8.3
2026-09-03T17:54:00+00:00,50.45,19.23,39.24,0.0,8.26
2026-09-03T17:55:00+00:00,34.68,9.92,40.04,0.55,8.22
2026-09-03T17:56:00+00:00,54.8,25.85,38.34,0.0,11.84
2026-09-03T17:57:00+00:00,50.19,15.84,39.04,0.33,8.7
2026-09-03T17:58:00+00:00,42.16,11.47,39.07,0.0,11.89
2026-09-03T17:59:00+00:00,30.23,11.02,37.7,0.0,13.75
2026-09-03T18:00:00+00:00,40.68,13.45,41.29,0.0,8.41
2026-09-03T18:01:00+00:00,54.45,20.14,39.83,0.0,13.09
2026-09-03T18:02:00+00:00,40.55,11.54,37.39,0.0,8.34
2026-09-03T18:03:00+00:00,42.0,15.65,37.18,0.0,12.08
2026-09-03T18:04:00+00:00,50.75,17.01,39.58,0.23,11.39
2026-09-03T18:05:00+00:00,39.0,13.1,39.51,0.0,13.29
2026-09-03T18:06:00+00:00,49.23,15.74,38.32,0.5,11.8
2026-09-03T18:07:00+00:00,50.78,19.62,35.29,0.0,8.47
2026-09-03T18:08:00+00:00,45.35,16.96,40.49,0.0,8.39
2026-09-03T18:09:00+00:00,54.72,20.94,37.96,0.0,12.75
2026-09-03T18:10:00+00:00,51.99,18.31,39.03,0.0,8.37
2026-09-03T18:11:00+00:00,49.55,15.82,37.24,0.0,8.67
2026-09-03T18:12:00+00:00,51.44,20.19,38.17,0.0,8.27
2026-09-03T18:13:00+00:00,54.67,21.8,40.15,0.0,11.51
2026-09-03T18:14:00+00:00,49.97,15.55,34.93,0.0,11.03
2026-09-03T18:15:00+00:00,34.26,11.59,40.68,0.0,11.86
2026-09-03T18:16:00+00:00,31.65,7.79,38.72,0.53,11.69
2026-09-03T18:17:00+00:00,53.9,22.78,34.67,0.0,8.31
2026-09-03T18:18:00+00:00,47.48,18.89,37.66,0.62,11.0
2026-09-03T18:19:00+00:00,46.61,13.12,40.11,0.0,8.57
2026-09-03T18:20:00+00:00,48.61,17.13,37.0,0.0,8.37
2026-09-03T18:21:00+00:00,52.58,19.66,39.36,0.0,8.68
2026-09-03T18:22:00+00:00,45.39,12.68,39.33,0.0,8.33
2026-09-03T18:23:00+00:00,32.65,18.59,38.43,0.0,10.81
2026-09-03T18:24:00+00:00,52.47,19.37,38.21,0.0,11.69
2026-09-03T18:25:00+00:00,40.06,10.69,39.2,0.0,8.18
2026-09-03T18:26:00+00:00,52.76,21.34,40.07,0.0,8.65
2026-09-03T18:27:00+00:00,51.6,21.4,40.55,0.3,8.47
2026-09-03T18:28:00+00:00,52.64,16.17,40.86,0.65,8.68
2026-09-03T18:29:00+00:00,45.48,16.03,37.56,0.0,11.33
2026-09-03T18:30:00+00:00,32.81,12.62,39.48,0.0,8.8
2026-09-03T18:31:00+00:00,50.0,18.47,38.68,0.0,8.76
2026-09-03T18:32:00+00:00,54.15,22.81,39.24,0.0,10.65
2026-09-03T18:33:00+00:00,48.55,17.67,40.36,0.0,8.28
2026-09-03T18:34:00+00:00,55.54,15.19,40.36,0.0,9.85
2026-09-03T18:35:00+00:00,43.61,16.41,39.14,0.0,8.2
2026-09-03T18:36:00+00:00,45.29,20.14,38.99,0.63,10.71
2026-09-03T18:37:00+00:00,41.03,14.48,39.55,0.36,8.28
2026-09-03T18:38:00+00:00,47.94,16.15,39.15,0.0,8.43
2026-09-03T18:39:00+00:00,53.33,21.95,40.52,0.25,8.31
2026-09-03T18:40:00+00:00,46.26,16.95,39.51,0.0,8.74
2026-09-03T18:41:00+00:00,51.6,18.74,40.84,0.0,8.65
2026-09-03T18:42:00+00:00,47.65,16.64,42.19,0.0,9.84
2026-09-03T18:43:00+00:00,51.58,15.41,38.0,0.0,9.85
2026-09-03T18:44:00+00:00,42.81,18.44,41.49,0.34,8.62
2026-09-03T18:45:00+00:00,47.29,14.85,41.49,0.54,8.4
2026-09-03T18:46:00+00:00,52.04,17.9,37.47,0.0,9.56
2026-09-03T18:47:00+00:00,51.03,19.3,36.98,0.04,8.29
2026-09-03T18:48:00+00:00,49.61,17.81,40.79,0.74,9.16
2026-09-03T18:49:00+00:00,51.97,18.72,37.47,0.03,8.22
2026-09-03T18:50:00+00:00,47.32,17.46,39.57,0.0,8.22
2026-09-03T18:51:00+00:00,50.03,19.49,40.91,0.0,8.66
2026-09-03T18:52:00+00:00,49.58,19.49,37.75,0.0,8.49
2026-09-03T18:53:00+00:00,47.94,19.02,40.49,0.0,8.52
2026-09-03T18:54:00+00:00,51.84,15.07,42.43,0.0,8.27
2026-09-03T18:55:00+00:00,56.32,24.85,36.72,0.69,8.45
2026-09-03T18:56:00+00:00,34.06,11.48,41.39,0.0,9.15
2026-09-03T18:57:00+00:00,31.23,13.14,42.22,0.0,8.68
2026-09-03T18:58:00+00:00,53.75,22.74,43.33,0.0,8.84
2026-09-03T18:59:00+00:00,50.21,16.74,43.48,0.0,8.78
2026-09-03T19:00:00+00:00,38.39,15.17,42.03,0.21,8.28
2026-09-03T19:01:00+00:00,42.06,16.61,41.12,0.0,8.68
2026-09-03T19:02:00+00:00,53.31,18.46,42.53,0.23,8.28
2026-09-03T19:03:00+00:00,54.8,19.75,40.57,0.0,8.35
2026-09-03T19:04:00+00:00,54.09,27.7,40.58,0.42,8.73
2026-09-03T19:05:00+00:00,36.74,13.13,42.62,0.0,8.56
2026-09-03T19:06:00+00:00,36.06,11.42,42.02,0.0,8.62
2026-09-03T19:07:00+00:00,50.64,16.28,38.49,0.59,8.49
2026-09-03T19:08:00+00:00,28.23,9.35,41.85,0.33,8.57
2026-09-03T19:09:00+00:00,38.48,12.52,41.71,0.29,8.42
2026-09-03T19:10:00+00:00,48.55,17.77,41.56,0.0,8.35
2026-09-03T19:11:00+00:00,41.0,9.57,40.53,0.0,8.4
2026-09-03T19:12:00+00:00,35.9,14.52,39.73,0.0,8.38
2026-09-03T19:13:00+00:00,46.68,16.05,38.51,0.0,8.25
2026-09-03T19:14:00+00:00,31.13,8.6,39.13,0.0,8.2
2026-09-03T19:15:00+00:00,43.35,19.34,41.28,0.0,8.18
2026-09-03T19:16:00+00:00,42.26,12.52,39.24,0.73,8.18
2026-09-03T19:17:00+00:00,42.55,13.05,39.84,0.26,8.29
2026-09-03T19:18:00+00:00,40.81,12.52,43.0,0.0,8.18
2026-09-03T19:19:00+00:00,50.45,11.12,40.38,0.38,8.45
2026-09-03T19:20:00+00:00,42.81,10.74,40.82,0.0,8.19
2026-09-03T19:21:00+00:00,25.81,8.23,41.1,0.0,8.57
2026-09-03T19:22:00+00:00,40.03,13.49,44.13,0.0,8.18
2026-09-03T19:23:00+00:00,51.45,17.2,37.71,0.0,8.18
2026-09-03T19:24:00+00:00,49.13,14.13,42.82,0.18,8.75
2026-09-03T19:25:00+00:00,43.13,18.23,41.34,0.0,8.18
2026-09-03T19:26:00+00:00,53.47,23.05,38.86,0.0,8.23
2026-09-03T19:27:00+00:00,50.16,17.96,39.5,0.0,8.68
2026-09-03T19:28:00+00:00,40.71,14.77,39.08,0.0,8.18
2026-09-03T19:29:00+00:00,50.63,15.7,39.78,0.44,8.62
2026-09-03T19:30:00+00:00,48.97,14.77,39.8,0.64,8.18
2026-09-03T19:31:00+00:00,51.57,19.28,42.72,0.0,8.18
2026-09-03T19:32:00+00:00,51.74,18.04,40.56,0.0,8.6
2026-09-03T19:33:00+00:00,44.35,17.24,37.62,0.0,8.28
2026-09-03T19:34:00+00:00,37.84,13.82,41.6,0.0,8.18
2026-09-03T19:35:00+00:00,39.42,13.2,39.89,0.0,8.43
2026-09-03T19:36:00+00:00,37.9,10.51,39.79,0.69,8.18
2026-09-03T19:37:00+00:00,50.71,19.26,43.22,0.47,8.51
2026-09-03T19:38:00+00:00,51.23,20.27,39.02,0.0,8.18
2026-09-03T19:39:00+00:00,40.97,17.96,42.96,0.45,8.69
2026-09-03T19:40:00+00:00,48.74,21.19,43.12,0.34,8.2
2026-09-03T19:41:00+00:00,41.77,12.21,40.49,0.0,8.18
2026-09-03T19:42:00+00:00,45.71,20.19,39.77,0.0,8.77
2026-09-03T19:43:00+00:00,49.58,16.4,39.38,0.09,8.36
2026-09-03T19:44:00+00:00,39.97,12.86,43.39,0.0,8.18
2026-09-03T19:45:00+00:00,52.94,22.0,39.31,0.0,8.4
2026-09-03T19:46:00+00:00,52.79,21.88,38.48,0.0,8.18
2026-09-03T19:47:00+00:00,45.84,17.0,41.24,0.0,8.18
2026-09-03T19:48:00+00:00,47.39,23.01,38.59,0.0,8.46
2026-09-03T19:49:00+00:00,30.48,8.57,40.81,0.0,8.8
2026-09-03T19:50:00+00:00,50.01,14.78,40.22,0.0,8.39
2026-09-03T19:51:00+00:00,33.52,16.56,39.84,0.0,8.18
2026-09-03T19:52:00+00:00,48.45,18.8,41.09,0.0,8.18
2026-09-03T19:53:00+00:00,49.29,20.68,39.46,0.0,8.45
2026-09-03T19:54:00+00:00,42.1,19.53,36.85,0.0,8.35
2026-09-03T19:55:00+00:00,47.77,16.67,42.78,0.42,8.18
2026-09-03T19:56:00+00:00,55.85,22.81,37.59,0.09,8.78
2026-09-03T19:57:00+00:00,43.87,14.88,44.05,0.0,8.18
2026-09-03T19:58:00+00:00,51.0,13.53,39.81,0.0,8.18
2026-09-03T19:59:00+00:00,44.68,18.11,41.93,0.0,8.5
2026-09-03T20:00:00+00:00,50.6,18.67,40.68,0.0,8.18
2026-09-03T20:01:00+00:00,49.94,14.12,39.58,0.0,8.18
2026-09-03T20:02:00+00:00,43.35,12.44,41.45,0.0,8.79
2026-09-03T20:03:00+00:00,41.29,22.2,43.38,0.0,8.18
2026-09-03T20:04:00+00:00,57.93,25.37,39.18,0.0,8.71
2026-09-03T20:05:00+00:00,33.94,10.57,39.31,0.23,8.18
2026-09-03T20:06:00+00:00,39.9,9.3,42.58,0.0,8.22
2026-09-03T20:07:00+00:00,50.91,19.28,42.16,0.0,8.55
2026-09-03T20:08:00+00:00,50.6,16.81,41.63,0.69,8.22
2026-09-03T20:09:00+00:00,51.19,21.46,43.24,0.0,8.58
2026-09-03T20:10:00+00:00,50.95,20.25,40.98,0.0,8.28
2026-09-03T20:11:00+00:00,43.03,16.21,38.9,0.05,8.24
2026-09-03T20:12:00+00:00,46.61,16.85,37.45,0.0,8.33
2026-09-03T20:13:00+00:00,44.65,17.49,39.19,0.0,8.6
2026-09-03T20:14:00+00:00,44.94,13.15,39.23,0.06,8.37
2026-09-03T20:15:00+00:00,31.58,9.06,41.41,0.0,8.18
2026-09-03T20:16:00+00:00,49.74,15.2,43.91,0.0,8.64
2026-09-03T20:17:00+00:00,51.95,18.18,43.19,0.0,8.36
2026-09-03T20:18:00+00:00,51.73,20.23,40.62,0.0,8.3
2026-09-03T20:19:00+00:00,37.45,19.86,41.38,0.0,8.18
2026-09-03T20:20:00+00:00,53.61,22.71,40.1,0.58,8.46
2026-09-03T20:21:00+00:00,52.12,19.86,41.81,0.5,8.74
2026-09-03T20:22:00+00:00,43.06,14.52,39.2,0.0,8.18
2026-09-03T20:23:00+00:00,41.52,23.48,40.05,0.0,8.55
2026-09-03T20:24:00+00:00,50.06,15.02,43.31,0.36,8.18
2026-09-03T20:25:00+00:00,41.94,17.55,40.59,0.0,8.66
2026-09-03T20:26:00+00:00,48.74,18.97,42.49,0.0,8.71
2026-09-03T20:27:00+00:00,48.77,13.65,40.25,0.0,8.32
2026-09-03T20:28:00+00:00,51.2,17.95,41.85,0.0,8.71
2026-09-03T20:29:00+00:00,54.61,19.43,43.01,0.0,8.59
2026-09-03T20:30:00+00:00,50.64,15.48,42.5,0.51,8.44
2026-09-03T20:31:00+00:00,51.05,24.33,41.84,0.0,8.53
2026-09-03T20:32:00+00:00,51.43,20.6,41.76,0.0,8.18
2026-09-03T20:33:00+00:00,54.42,17.62,41.91,0.0,8.78
2026-09-03T20:34:00+00:00,53.47,27.85,41.9,0.0,8.18
2026-09-03T20:35:00+00:00,41.0,14.0,40.86,0.0,8.18
2026-09-03T20:36:00+00:00,51.07,12.3,42.11,0.0,8.45
2026-09-03T20:37:00+00:00,53.07,17.65,42.27,0.0,8.29
2026-09-03T20:38:00+00:00,51.77,10.67,42.44,0.0,8.39
2026-09-03T20:39:00+00:00,36.19,9.59,41.66,0.0,8.63
2026-09-03T20:40:00+00:00,46.61,18.79,38.26,0.0,8.56
2026-09-03T20:41:00+00:00,51.79,17.27,42.03,0.2,8.18
2026-09-03T20:42:00+00:00,53.96,17.03,41.33,0.0,8.18
2026-09-03T20:43:00+00:00,51.15,18.61,41.34,0.0,8.18
2026-09-03T20:44:00+00:00,38.23,9.89,42.52,0.65,8.62
2026-09-03T20:45:00+00:00,57.84,21.83,38.1,0.48,8.18
2026-09-03T20:46:00+00:00,51.92,19.51,41.03,0.0,8.18
2026-09-03T20:47:00+00:00,52.87,19.78,41.35,0.36,8.51
2026-09-03T20:48:00+00:00,48.81,15.4,38.2,0.0,8.73
2026-09-03T20:49:00+00:00,51.18,18.41,41.38,0.0,8.46
2026-09-03T20:50:00+00:00,47.35,17.72,40.24,0.0,8.52
2026-09-03T20:51:00+00:00,43.65,14.82,41.66,0.0,8.18
2026-09-03T20:52:00+00:00,43.68,14.15,40.43,0.0,8.18
2026-09-03T20:53:00+00:00,50.96,16.12,39.34,0.0,8.65
2026-09-03T20:54:00+00:00,47.0,14.5,37.18,0.0,8.18
2026-09-03T20:55:00+00:00,47.68,17.84,42.09,0.44,8.36
2026-09-03T20:56:00+00:00,48.06,11.35,43.16,0.0,8.18
2026-09-03T20:57:00+00:00,47.84,19.26,38.81,0.0,8.18
2026-09-03T20:58:00+00:00,51.25,24.48,38.53,0.2,8.47
2026-09-03T20:59:00+00:00,53.26,17.18,40.3,0.0,8.55
2026-09-03T21:00:00+00:00,38.16,14.07,40.25,0.0,8.18
2026-09-03T21:01:00+00:00,50.56,20.13,40.21,0.0,8.8
2026-09-03T21:02:00+00:00,42.74,11.94,40.37,0.44,8.52
2026-09-03T21:03:00+00:00,51.79,18.74,42.36,0.04,8.2
2026-09-03T21:04:00+00:00,34.94,11.23,42.07,0.0,8.18
2026-09-03T21:05:00+00:00,51.54,21.79,42.5,0.0,8.18
2026-09-03T21:06:00+00:00,35.84,11.04,40.48,0.0,8.18
2026-09-03T21:07:00+00:00,39.03,19.24,41.81,0.0,8.18
2026-09-03T21:08:00+00:00,50.49,14.36,40.65,0.43,8.18
2026-09-03T21:09:00+00:00,45.19,14.13,40.44,0.0,8.18
2026-09-03T21:10:00+00:00,52.26,17.49,41.69,0.0,8.18
2026-09-03T21:11:00+00:00,51.63,17.28,40.05,0.5,8.49
2026-09-03T21:12:00+00:00,44.32,19.66,38.76,0.0,8.18
2026-09-03T21:13:00+00:00,33.97,12.09,36.75,0.0,8.64
2026-09-03T21:14:00+00:00,33.52,10.34,38.5,0.46,8.18
2026-09-03T21:15:00+00:00,50.43,17.65,37.87,0.0,8.18
2026-09-03T21:16:00+00:00,50.21,19.92,41.82,0.0,8.18
2026-09-03T21:17:00+00:00,48.97,17.33,37.91,0.0,8.58
2026-09-03T21:18:00+00:00,37.77,10.12,36.84,0.0,8.76
2026-09-03T21:19:00+00:00,35.94,11.65,43.16,0.0,8.78
2026-09-03T21:20:00+00:00,51.25,21.07,42.82,0.0,8.18
2026-09-03T21:21:00+00:00,50.51,20.32,39.06,0.0,8.18
2026-09-03T21:22:00+00:00,48.45,19.0,40.84,0.0,8.64
2026-09-03T21:23:00+00:00,46.1,12.93,41.97,0.0,8.18
2026-09-03T21:24:00+00:00,44.0,23.0,37.76,0.0,8.23
2026-09-03T21:25:00+00:00,56.25,25.63,41.29,0.0,8.18
2026-09-03T21:26:00+00:00,50.51,17.73,39.54,0.0,8.2
2026-09-03T21:27:00+00:00,47.1,15.41,39.4,0.0,8.18
2026-09-03T21:28:00+00:00,50.49,24.68,39.44,0.0,8.18
2026-09-03T21:29:00+00:00,36.77,11.25,39.8,0.24,8.31
2026-09-03T21:30:00+00:00,48.45,18.86,41.7,0.0,8.18
2026-09-03T21:31:00+00:00,37.35,17.51,37.93,0.0,8.47
2026-09-03T21:32:00+00:00,53.22,18.47,35.4,0.0,8.18
2026-09-03T21:33:00+00:00,46.68,16.31,40.76,0.0,8.18
2026-09-03T21:34:00+00:00,47.29,24.04,39.59,0.0,8.2
2026-09-03T21:35:00+00:00,42.58,17.94,40.7,0.0,8.18
2026-09-03T21:36:00+00:00,45.0,16.17,37.49,0.28,8.45
2026-09-03T21:37:00+00:00,44.26,15.58,39.37,0.0,8.18
2026-09-03T21:38:00+00:00,55.43,22.88,40.69,0.0,8.18
2026-09-03T21:39:00+00:00,36.52,13.51,37.45,0.58,8.18
2026-09-03T21:40:00+00:00,52.69,17.12,37.25,0.0,8.22
2026-09-03T21:41:00+00:00,46.19,16.77,40.32,0.0,8.53
2026-09-03T21:42:00+00:00,52.43,25.75,38.19,0.0,8.18
2026-09-03T21:43:00+00:00,52.01,18.72,38.61,0.0,8.4
2026-09-03T21:44:00+00:00,55.24,24.83,36.6,0.28,8.75
2026-09-03T21:45:00+00:00,50.33,12.66,40.91,0.0,8.18
2026-09-03T21:46:00+00:00,54.47,22.67,43.54,0.39,8.27
2026-09-03T21:47:00+00:00,50.66,15.13,38.66,0.53,8.62
2026-09-03T21:48:00+00:00,50.91,14.31,36.07,0.0,8.72
2026-09-03T21:49:00+00:00,45.9,15.87,37.38,0.0,8.18
2026-09-03T21:50:00+00:00,53.27,19.97,39.87,0.81,8.48
2026-09-03T21:51:00+00:00,50.8,15.02,39.94,0.0,8.75
2026-09-03T21:52:00+00:00,42.23,13.35,37.45,0.0,8.66
2026-09-03T21:53:00+00:00,32.58,12.91,38.54,0.26,8.64
2026-09-03T21:54:00+00:00,45.45,20.79,37.21,0.52,8.77
2026-09-03T21:55:00+00:00,50.11,21.15,38.76,0.0,8.18
2026-09-03T21:56:00+00:00,50.8,19.74,38.09,0.0,8.18
2026-09-03T21:57:00+00:00,29.61,8.43,34.87,0.0,8.36
2026-09-03T21:58:00+00:00,44.48,11.88,40.9,0.0,8.18
2026-09-03T21:59:00+00:00,57.42,22.78,40.01,0.92,8.18
2026-09-03T22:00:00+00:00,50.56,15.12,40.74,0.0,8.18
2026-09-03T22:01:00+00:00,41.58,15.87,35.71,0.0,8.77
2026-09-03T22:02:00+00:00,51.82,18.0,39.72,0.0,8.69
2026-09-03T22:03:00+00:00,42.97,14.83,37.48,0.0,8.18
2026-09-03T22:04:00+00:00,49.42,16.02,39.0,0.72,8.69
2026-09-03T22:05:00+00:00,51.07,19.28,36.42,0.0,8.42
2026-09-03T22:06:00+00:00,46.71,17.81,40.54,0.0,8.37
2026-09-03T22:07:00+00:00,56.58,22.07,37.43,0.0,8.18
2026-09-03T22:08:00+00:00,48.55,14.98,37.57,0.84,8.19
2026-09-03T22:09:00+00:00,43.29,11.85,36.53,0.0,8.18
2026-09-03T22:10:00+00:00,43.74,18.56,38.64,0.0,8.44
2026-09-03T22:11:00+00:00,47.29,17.88,35.0,0.0,8.45
2026-09-03T22:12:00+00:00,50.46,19.3,38.5,0.07,8.73
2026-09-03T22:13:00+00:00,40.32,15.52,37.42,0.06,8.18
2026-09-03T22:14:00+00:00,51.94,17.94,39.95,0.5,8.76
2026-09-03T22:15:00+00:00,37.84,12.69,38.45,0.18,8.33
2026-09-03T22:16:00+00:00,50.04,16.15,36.23,0.0,8.18
2026-09-03T22:17:00+00:00,25.81,8.5,36.29,0.0,8.18
2026-09-03T22:18:00+00:00,48.71,18.15,37.5,0.19,8.43
2026-09-03T22:19:00+00:00,50.69,21.72,36.6,0.0,8.18
2026-09-03T22:20:00+00:00,51.37,18.99,37.49,0.0,8.34
2026-09-03T22:21:00+00:00,55.09,24.05,32.47,0.0,8.18
2026-09-03T22:22:00+00:00,40.87,16.39,38.51,0.64,8.78
2026-09-03T22:23:00+00:00,41.87,10.38,38.02,0.0,8.4
2026-09-03T22:24:00+00:00,40.1,16.41,37.62,0.0,8.28
2026-09-03T22:25:00+00:00,50.99,16.8,38.01,0.0,8.18
2026-09-03T22:26:00+00:00,50.03,14.76,34.04,0.0,8.18
2026-09-03T22:27:00+00:00,51.0,26.08,36.71,0.0,8.46
2026-09-03T22:28:00+00:00,54.96,21.51,37.01,0.0,8.46
2026-09-03T22:29:00+00:00,52.03,18.91,37.05,0.0,8.18
2026-09-03T22:30:00+00:00,52.29,18.77,36.14,0.14,8.18
2026-09-03T22:31:00+00:00,41.68,19.01,37.57,0.0,8.18
2026-09-03T22:32:00+00:00,52.91,23.0,38.16,0.64,8.18
2026-09-03T22:33:00+00:00,56.42,25.91,39.85,0.47,8.2
2026-09-03T22:34:00+00:00,50.01,19.21,37.77,0.0,8.75
2026-09-03T22:35:00+00:00,36.1,13.46,38.84,0.0,8.18
2026-09-03T22:36:00+00:00,50.71,12.89,36.21,0.0,8.18
2026-09-03T22:37:00+00:00,44.32,13.99,36.76,0.11,8.18
2026-09-03T22:38:00+00:00,40.48,13.8,35.75,0.0,8.73
2026-09-03T22:39:00+00:00,40.39,13.04,38.95,0.0,8.18
2026-09-03T22:40:00+00:00,29.55,7.92,37.26,0.0,8.18
