created_at,o3_analog,pm25_analog,pm10_analog,no2_analog,co_analog
2026-09-02T21:46:00+00:00,495,145,148,10,3139
2026-09-02T21:47:00+00:00,500,143,152,1,3094
2026-09-02T21:48:00+00:00,500,115,117,0,3150
2026-09-02T21:49:00+00:00,495,162,154,6,3135
2026-09-02T21:50:00+00:00,495,114,116,2,3144
2026-09-02T21:51:00+00:00,499,115,123,1,3093
2026-09-02T21:52:00+00:00,498,164,166,2,3100
2026-09-02T21:53:00+00:00,498,155,139,0,3097
2026-09-02T21:54:00+00:00,499,172,197,1,3137
2026-09-02T21:55:00+00:00,498,150,152,10,3083
2026-09-02T21:56:00+00:00,496,158,169,0,3134
2026-09-02T21:57:00+00:00,496,135,129,1,3082
2026-09-02T21:58:00+00:00,495,132,146,2,3099
2026-09-02T21:59:00+00:00,494,151,143,0,3064
2026-09-02T22:00:00+00:00,498,132,136,0,3126
2026-09-02T22:01:00+00:00,495,141,135,17,3112
2026-09-02T22:02:00+00:00,494,151,150,2,3073
2026-09-02T22:03:00+00:00,497,136,127,0,3093
2026-09-02T22:04:00+00:00,496,143,151,5,3104
2026-09-02T22:05:00+00:00,494,155,134,0,3092
2026-09-02T22:06:00+00:00,497,147,141,3,3128
2026-09-02T22:07:00+00:00,499,150,170,2,3145
2026-09-02T22:08:00+00:00,498,134,128,0,3118
2026-09-02T22:09:00+00:00,498,111,124,0,3141
2026-09-02T22:10:00+00:00,495,128,130,0,3170
2026-09-02T22:11:00+00:00,498,149,127,0,3097
2026-09-02T22:12:00+00:00,500,134,129,0,3103
2026-09-02T22:13:00+00:00,498,146,142,8,3110
2026-09-02T22:14:00+00:00,498,130,148,1,3170
2026-09-02T22:15:00+00:00,495,150,154,2917,3151
2026-09-02T22:16:00+00:00,498,135,125,2940,3115
2026-09-02T22:17:00+00:00,497,141,137,2978,3074
2026-09-02T22:18:00+00:00,497,147,142,2964,3140
2026-09-02T22:19:00+00:00,494,102,109,2916,3130
2026-09-02T22:20:00+00:00,494,122,114,2799,3098
2026-09-02T22:21:00+00:00,497,172,184,2540,3067
2026-09-02T22:22:00+00:00,498,135,122,2829,3163
2026-09-02T22:23:00+00:00,500,168,153,2611,3063
2026-09-02T22:24:00+00:00,496,182,159,2285,3148
2026-09-02T22:25:00+00:00,496,134,125,1,3092
2026-09-02T22:26:00+00:00,497,146,156,1,3133
2026-09-02T22:27:00+00:00,498,137,148,0,3092
2026-09-02T22:28:00+00:00,495,147,129,0,3087
2026-09-02T22:29:00+00:00,497,142,167,23,3006
2026-09-02T22:30:00+00:00,496,104,111,0,3057
2026-09-02T22:31:00+00:00,498,155,151,4,3102
2026-09-02T22:32:00+00:00,500,159,188,0,3125
2026-09-02T22:33:00+00:00,496,166,130,8,3115
2026-09-02T22:34:00+00:00,498,152,158,0,3072
2026-09-02T22:35:00+00:00,495,139,153,1,3099
2026-09-02T22:36:00+00:00,499,144,152,1,3097
2026-09-02T22:37:00+00:00,497,155,164,0,3072
2026-09-02T22:38:00+00:00,500,184,159,0,3112
2026-09-02T22:39:00+00:00,495,139,130,1,3086
2026-09-02T22:40:00+00:00,499,136,149,0,3101
2026-09-02T22:41:00+00:00,500,153,173,2,3114
2026-09-02T22:42:00+00:00,494,141,142,0,3108
2026-09-02T22:43:00+00:00,498,152,155,0,3104
2026-09-02T22:44:00+00:00,495,145,134,4,3012
2026-09-02T22:45:00+00:00,497,122,110,1,3116
2026-09-02T22:46:00+00:00,498,150,177,2,3058
2026-09-02T22:47:00+00:00,498,142,118,1,3046
2026-09-02T22:48:00+00:00,500,147,121,0,3049
2026-09-02T22:49:00+00:00,501,145,160,2,3063
2026-09-02T22:50:00+00:00,495,148,149,0,3065
2026-09-02T22:51:00+00:00,497,155,156,0,3101
2026-09-02T22:52:00+00:00,500,125,122,1,3098
2026-09-02T22:53:00+00:00,497,142,142,0,3126
2026-09-02T22:54:00+00:00,495,152,163,5,3115
2026-09-02T22:55:00+00:00,495,143,150,1,3140
2026-09-02T22:56:00+00:00,497,134,150,0,3059
2026-09-02T22:57:00+00:00,496,126,133,0,3080
2026-09-02T22:58:00+00:00,496,148,144,8,3005
2026-09-02T22:59:00+00:00,501,132,142,3,3067
2026-09-02T23:00:00+00:00,496,135,124,0,3041
2026-09-02T23:01:00+00:00,495,147,143,1,3092
2026-09-02T23:02:00+00:00,496,145,142,0,3065
2026-09-02T23:03:00+00:00,496,145,137,1,3053
2026-09-02T23:04:00+00:00,498,135,123,0,3055
2026-09-02T23:05:00+00:00,499,126,121,2,3066
2026-09-02T23:06:00+00:00,500,101,105,1,3060
2026-09-02T23:07:00+00:00,497,143,150,11,3097
2026-09-02T23:08:00+00:00,500,120,127,0,3094
2026-09-02T23:09:00+00:00,494,120,113,0,3111
2026-09-02T23:10:00+00:00,499,133,143,1,3033
2026-09-02T23:11:00+00:00,500,143,140,15,3062
2026-09-02T23:12:00+00:00,495,105,121,0,3059
2026-09-02T23:13:00+00:00,497,131,129,0,3077
2026-09-02T23:14:00+00:00,498,118,110,1,3062
2026-09-02T23:15:00+00:00,498,163,164,0,3042
2026-09-02T23:16:00+00:00,495,121,129,5,3057
2026-09-02T23:17:00+00:00,497,120,124,2,3079
2026-09-02T23:18:00+00:00,500,150,171,0,3096
2026-09-02T23:19:00+00:00,495,135,112,0,3099
2026-09-02T23:20:00+00:00,495,156,151,2,3077
2026-09-02T23:21:00+00:00,499,131,133,8,3107
2026-09-02T23:22:00+00:00,497,166,175,5,3091
2026-09-02T23:23:00+00:00,496,129,126,0,3052
2026-09-02T23:24:00+00:00,495,129,130,5,3082
2026-09-02T23:25:00+00:00,496,135,129,3,3037
2026-09-02T23:26:00+00:00,495,134,143,7,3083
2026-09-02T23:27:00+00:00,498,161,178,0,3137
2026-09-02T23:28:00+00:00,495,154,141,10,3088
2026-09-02T23:29:00+00:00,496,161,162,8,3043
2026-09-02T23:30:00+00:00,495,157,160,0,3094
2026-09-02T23:31:00+00:00,495,156,161,2,3113
2026-09-02T23:32:00+00:00,498,149,133,5,3009
2026-09-02T23:33:00+00:00,500,132,137,0,3080
2026-09-02T23:34:00+00:00,499,141,155,0,3068
2026-09-02T23:35:00+00:00,495,171,165,2,3007
2026-09-02T23:36:00+00:00,498,163,161,0,3036
2026-09-02T23:37:00+00:00,495,146,145,0,3068
2026-09-02T23:38:00+00:00,498,147,147,0,3043
2026-09-02T23:39:00+00:00,497,129,134,1,3054
2026-09-02T23:40:00+00:00,496,145,141,2,3107
2026-09-02T23:41:00+00:00,494,154,137,4,3075
2026-09-02T23:42:00+00:00,500,142,171,1,3033
2026-09-02T23:43:00+00:00,496,132,118,0,3058
2026-09-02T23:44:00+00:00,500,141,145,0,3113
2026-09-02T23:45:00+00:00,495,164,155,2,3055
2026-09-02T23:46:00+00:00,496,137,142,0,3108
2026-09-02T23:47:00+00:00,497,135,148,0,3061
2026-09-02T23:48:00+00:00,496,124,121,0,3060
2026-09-02T23:49:00+00:00,498,171,164,2,3013
2026-09-02T23:50:00+00:00,497,146,142,0,3055
2026-09-02T23:51:00+00:00,498,163,143,0,2987
2026-09-02T23:52:00+00:00,495,112,117,0,3084
2026-09-02T23:53:00+00:00,495,127,156,0,3087
2026-09-02T23:54:00+00:00,500,137,131,14,3066
2026-09-02T23:55:00+00:00,499,144,158,0,3079
2026-09-02T23:56:00+00:00,497,161,168,2,3061
2026-09-02T23:57:00+00:00,494,143,135,0,3093
2026-09-02T23:58:00+00:00,497,137,151,13,3055
2026-09-02T23:59:00+00:00,497,148,161,0,2983
2026-09-03T00:00:00+00:00,495,196,211,9,3050
2026-09-03T00:01:00+00:00,494,99,102,2,3038
2026-09-03T00:02:00+00:00,494,164,152,0,3061
2026-09-03T00:03:00+00:00,497,173,161,1,3033
2026-09-03T00:04:00+00:00,499,166,150,1,3046
2026-09-03T00:05:00+00:00,494,124,133,7,2994
2026-09-03T00:06:00+00:00,496,113,148,0,3036
2026-09-03T00:07:00+00:00,499,198,226,1,3047
2026-09-03T00:08:00+00:00,500,109,114,1,3001
2026-09-03T00:09:00+00:00,496,101,109,0,3092
2026-09-03T00:10:00+00:00,497,159,144,0,3068
2026-09-03T00:11:00+00:00,496,128,136,0,3008
2026-09-03T00:12:00+00:00,496,147,134,0,2981
2026-09-03T00:13:00+00:00,498,104,120,0,3011
2026-09-03T00:14:00+00:00,498,105,133,3,3030
2026-09-03T00:15:00+00:00,495,187,174,1,3009
2026-09-03T00:16:00+00:00,497,178,175,9,3103
2026-09-03T00:17:00+00:00,494,137,134,1,3034
2026-09-03T00:18:00+00:00,498,156,145,0,2999
2026-09-03T00:19:00+00:00,497,131,121,4,3038
2026-09-03T00:20:00+00:00,498,156,165,0,2993
2026-09-03T00:21:00+00:00,496,132,122,0,3067
2026-09-03T00:22:00+00:00,498,128,151,2,3072
2026-09-03T00:23:00+00:00,497,173,158,5,3024
2026-09-03T00:24:00+00:00,498,124,156,2,3041
2026-09-03T00:25:00+00:00,498,150,147,0,3048
2026-09-03T00:26:00+00:00,495,105,102,1,3040
2026-09-03T00:27:00+00:00,497,145,155,0,2973
2026-09-03T00:28:00+00:00,499,156,139,3,3008
2026-09-03T00:29:00+00:00,495,142,139,7,3058
2026-09-03T00:30:00+00:00,496,100,109,0,3042
2026-09-03T00:31:00+00:00,496,135,187,6,2978
2026-09-03T00:32:00+00:00,498,151,162,0,3059
2026-09-03T00:33:00+00:00,494,162,157,0,3091
2026-09-03T00:34:00+00:00,498,151,148,0,3004
2026-09-03T00:35:00+00:00,495,185,185,2,3047
2026-09-03T00:36:00+00:00,498,197,192,0,3031
2026-09-03T00:37:00+00:00,498,129,135,2,3043
2026-09-03T00:38:00+00:00,494,211,191,1,3060
2026-09-03T00:39:00+00:00,499,145,144,0,3022
2026-09-03T00:40:00+00:00,496,165,148,0,3027
2026-09-03T00:41:00+00:00,498,104,112,6,3045
2026-09-03T00:42:00+00:00,494,163,147,1,3024
2026-09-03T00:43:00+00:00,500,167,146,1,3002
2026-09-03T00:44:00+00:00,496,113,129,2,2973
2026-09-03T00:45:00+00:00,495,160,169,7,3032
2026-09-03T00:46:00+00:00,497,158,168,3,3068
2026-09-03T00:47:00+00:00,494,135,141,0,3045
2026-09-03T00:48:00+00:00,500,129,138,1,2993
2026-09-03T00:49:00+00:00,495,154,147,0,3011
2026-09-03T00:50:00+00:00,498,100,104,0,3049
2026-09-03T00:51:00+00:00,500,134,127,10,3062
2026-09-03T00:52:00+00:00,496,115,136,2,3005
2026-09-03T00:53:00+00:00,497,111,120,2,3022
2026-09-03T00:54:00+00:00,500,102,110,0,3052
2026-09-03T00:55:00+00:00,496,151,168,1,2997
2026-09-03T00:56:00+00:00,501,124,131,1,3089
2026-09-03T00:57:00+00:00,500,123,122,0,3087
2026-09-03T00:58:00+00:00,497,103,115,7,3045
2026-09-03T00:59:00+00:00,494,172,179,1,3031
2026-09-03T01:00:00+00:00,499,199,214,2,3034
2026-09-03T01:01:00+00:00,496,158,148,2,3040
2026-09-03T01:02:00+00:00,498,130,132,0,3005
2026-09-03T01:03:00+00:00,497,104,104,11,3037
2026-09-03T01:04:00+00:00,497,181,185,0,3081
2026-09-03T01:05:00+00:00,498,102,102,0,3052
2026-09-03T01:06:00+00:00,498,180,168,0,3009
2026-09-03T01:07:00+00:00,498,101,127,5,3029
2026-09-03T01:08:00+00:00,499,167,160,1,3063
2026-09-03T01:09:00+00:00,495,99,102,0,3008
2026-09-03T01:10:00+00:00,495,120,119,0,2985
2026-09-03T01:11:00+00:00,495,139,148,1,3012
2026-09-03T01:12:00+00:00,497,188,181,0,3059
2026-09-03T01:13:00+00:00,497,110,102,0,3014
2026-09-03T01:14:00+00:00,495,159,144,0,3021
2026-09-03T01:15:00+00:00,500,159,144,1,3025
2026-09-03T01:16:00+00:00,495,127,115,2,3055
2026-09-03T01:17:00+00:00,496,121,116,1,2977
2026-09-03T01:18:00+00:00,497,180,160,2,3086
2026-09-03T01:19:00+00:00,495,144,160,0,2991
2026-09-03T01:20:00+00:00,494,134,137,2,2971
2026-09-03T01:21:00+00:00,494,131,133,0,3006
2026-09-03T01:22:00+00:00,499,143,157,5,3014
2026-09-03T01:23:00+00:00,501,101,123,1,3007
2026-09-03T01:24:00+00:00,496,123,142,0,3028
2026-09-03T01:25:00+00:00,496,135,148,0,3107
2026-09-03T01:26:00+00:00,499,156,157,4,3021
2026-09-03T01:27:00+00:00,497,107,120,2,3077
2026-09-03T01:28:00+00:00,497,189,197,1,2983
2026-09-03T01:29:00+00:00,499,127,164,0,3001
2026-09-03T01:30:00+00:00,494,101,99,0,3070
2026-09-03T01:31:00+00:00,495,173,163,2,3027
2026-09-03T01:32:00+00:00,499,161,161,0,3037
2026-09-03T01:33:00+00:00,498,153,161,0,3107
2026-09-03T01:34:00+00:00,494,99,103,2,3052
2026-09-03T01:35:00+00:00,499,113,124,0,3063
2026-09-03T01:36:00+00:00,498,126,131,1,2965
2026-09-03T01:37:00+00:00,497,203,182,19,3033
2026-09-03T01:38:00+00:00,498,118,142,0,3056
2026-09-03T01:39:00+00:00,495,163,187,1,3001
2026-09-03T01:40:00+00:00,498,176,169,0,3008
2026-09-03T01:41:00+00:00,496,147,157,0,3082
2026-09-03T01:42:00+00:00,499,102,100,0,3016
2026-09-03T01:43:00+00:00,498,124,113,0,3020
2026-09-03T01:44:00+00:00,499,116,102,2,3076
2026-09-03T01:45:00+00:00,496,203,185,0,3033
2026-09-03T01:46:00+00:00,500,146,168,9,3048
2026-09-03T01:47:00+00:00,501,102,127,0,3014
2026-09-03T01:48:00+00:00,495,155,165,6,3078
2026-09-03T01:49:00+00:00,494,157,153,2,3021
2026-09-03T01:50:00+00:00,494,195,193,0,3027
2026-09-03T01:51:00+00:00,497,140,139,0,3080
2026-09-03T01:52:00+00:00,498,103,100,0,3018
2026-09-03T01:53:00+00:00,498,128,119,0,3007
2026-09-03T01:54:00+00:00,497,197,197,0,3019
2026-09-03T01:55:00+00:00,499,117,111,0,3037
2026-09-03T01:56:00+00:00,499,121,106,0,3033
2026-09-03T01:57:00+00:00,498,135,152,0,3050
2026-09-03T01:58:00+00:00,501,124,129,11,3058
2026-09-03T01:59:00+00:00,497,140,145,0,2994
2026-09-03T02:00:00+00:00,494,158,157,0,3015
2026-09-03T02:01:00+00:00,496,201,183,13,3018
2026-09-03T02:02:00+00:00,494,167,176,2,3033
2026-09-03T02:03:00+00:00,494,128,123,3,3034
2026-09-03T02:04:00+00:00,498,153,158,2,2990
2026-09-03T02:05:00+00:00,499,103,112,3,3081
2026-09-03T02:06:00+00:00,495,151,165,2,3031
2026-09-03T02:07:00+00:00,501,126,131,2,3073
2026-09-03T02:08:00+00:00,495,103,111,1,3011
2026-09-03T02:09:00+00:00,496,146,154,0,3028
2026-09-03T02:10:00+00:00,495,138,119,16,3076
2026-09-03T02:11:00+00:00,500,103,105,0,3060
2026-09-03T02:12:00+00:00,497,150,151,0,3049
2026-09-03T02:13:00+00:00,495,217,211,0,3089
2026-09-03T02:14:00+00:00,498,201,205,2,3083
2026-09-03T02:15:00+00:00,499,123,122,6,3053
2026-09-03T02:16:00+00:00,495,140,132,18,3032
2026-09-03T02:17:00+00:00,496,125,121,4,2999
2026-09-03T02:18:00+00:00,498,132,136,0,3097
2026-09-03T02:19:00+00:00,499,145,135,0,3028
2026-09-03T02:20:00+00:00,496,129,113,0,3028
2026-09-03T02:21:00+00:00,498,142,131,1,3030
2026-09-03T02:22:00+00:00,495,129,138,2,3000
2026-09-03T02:23:00+00:00,497,166,170,1,3065
2026-09-03T02:24:00+00:00,499,133,140,0,2974
2026-09-03T02:25:00+00:00,496,197,203,0,3058
2026-09-03T02:26:00+00:00,494,126,149,2,3048
2026-09-03T02:27:00+00:00,497,101,122,0,3034
2026-09-03T02:28:00+00:00,496,161,160,0,3006
2026-09-03T02:29:00+00:00,499,192,188,0,2978
2026-09-03T02:30:00+00:00,498,150,146,8,2911
2026-09-03T02:31:00+00:00,497,124,130,2,3033
2026-09-03T02:32:00+00:00,497,151,138,0,3066
2026-09-03T02:33:00+00:00,495,129,137,0,3069
2026-09-03T02:34:00+00:00,499,129,133,7,2980
2026-09-03T02:35:00+00:00,498,160,152,0,3086
2026-09-03T02:36:00+00:00,498,215,207,0,2986
2026-09-03T02:37:00+00:00,498,123,139,0,3019
2026-09-03T02:38:00+00:00,497,152,156,3,3076
2026-09-03T02:39:00+00:00,497,100,114,2,3011
2026-09-03T02:40:00+00:00,495,145,135,2,3023
2026-09-03T02:41:00+00:00,495,149,150,0,3044
2026-09-03T02:42:00+00:00,498,165,155,0,3055
2026-09-03T02:43:00+00:00,498,130,125,1,3052
2026-09-03T02:44:00+00:00,497,139,138,4,2986
2026-09-03T02:45:00+00:00,495,158,158,0,2995
2026-09-03T02:46:00+00:00,497,140,143,4,3051
2026-09-03T02:47:00+00:00,498,140,133,2,3034
2026-09-03T02:48:00+00:00,497,135,139,2,3015
2026-09-03T02:49:00+00:00,496,156,150,0,3055
2026-09-03T02:50:00+00:00,495,150,145,13,3064
2026-09-03T02:51:00+00:00,495,101,102,0,3062
2026-09-03T02:52:00+00:00,498,124,129,6,3052
2026-09-03T02:53:00+00:00,496,181,190,1,3072
2026-09-03T02:54:00+00:00,495,117,126,0,3019
2026-09-03T02:55:00+00:00,499,135,140,13,3070
2026-09-03T02:56:00+00:00,499,196,197,0,3042
2026-09-03T02:57:00+00:00,498,148,154,0,2974
2026-09-03T02:58:00+00:00,497,165,174,2,3000
2026-09-03T02:59:00+00:00,498,130,141,0,2997
2026-09-03T03:00:00+00:00,495,136,133,0,3055
2026-09-03T03:01:00+00:00,495,102,112,0,3025
2026-09-03T03:02:00+00:00,496,114,98,5,3073
2026-09-03T03:03:00+00:00,495,129,134,1,2973
2026-09-03T03:04:00+00:00,500,100,127,0,3021
2026-09-03T03:05:00+00:00,496,168,150,8,3011
2026-09-03T03:06:00+00:00,499,111,117,1,3037
2026-09-03T03:07:00+00:00,498,161,148,0,3041
2026-09-03T03:08:00+00:00,495,114,133,2,3428
2026-09-03T03:09:00+00:00,498,164,139,0,3467
2026-09-03T03:10:00+00:00,498,153,164,0,3443
2026-09-03T03:11:00+00:00,495,189,178,0,3439
2026-09-03T03:12:00+00:00,495,106,120,6,3447
2026-09-03T03:13:00+00:00,496,176,183,0,3461
2026-09-03T03:14:00+00:00,497,104,106,0,3417
2026-09-03T03:15:00+00:00,496,148,140,1,3463
2026-09-03T03:16:00+00:00,497,155,148,0,3410
2026-09-03T03:17:00+00:00,495,138,135,3,3433
2026-09-03T03:18:00+00:00,500,151,135,0,3449
2026-09-03T03:19:00+00:00,500,181,182,0,3449
2026-09-03T03:20:00+00:00,495,112,118,1,3438
2026-09-03T03:21:00+00:00,495,130,141,2,3468
2026-09-03T03:22:00+00:00,495,180,152,7,3441
2026-09-03T03:23:00+00:00,498,219,219,0,3433
2026-09-03T03:24:00+00:00,495,103,102,2,2989
2026-09-03T03:25:00+00:00,496,158,167,3,3015
2026-09-03T03:26:00+00:00,495,188,192,19,3010
2026-09-03T03:27:00+00:00,496,151,172,10,3037
2026-09-03T03:28:00+00:00,497,162,146,0,3062
2026-09-03T03:29:00+00:00,499,152,157,2,3062
2026-09-03T03:30:00+00:00,497,103,104,0,3033
2026-09-03T03:31:00+00:00,498,148,140,0,3049
2026-09-03T03:32:00+00:00,495,173,158,9,3081
2026-09-03T03:33:00+00:00,498,147,159,0,3006
2026-09-03T03:34:00+00:00,498,121,115,0,3050
2026-09-03T03:35:00+00:00,496,149,157,2,2987
2026-09-03T03:36:00+00:00,496,133,130,2,2987
2026-09-03T03:37:00+00:00,498,151,120,2,3022
2026-09-03T03:38:00+00:00,499,132,112,1,3058
2026-09-03T03:39:00+00:00,497,153,166,0,3072
2026-09-03T03:40:00+00:00,498,145,135,1,3081
2026-09-03T03:41:00+00:00,494,168,154,15,3076
2026-09-03T03:42:00+00:00,494,127,114,0,2988
2026-09-03T03:43:00+00:00,497,157,163,0,2986
2026-09-03T03:44:00+00:00,497,122,117,0,2984
2026-09-03T03:45:00+00:00,495,139,141,1,3064
2026-09-03T03:46:00+00:00,496,160,166,0,2973
2026-09-03T03:47:00+00:00,497,177,206,1,2997
2026-09-03T03:48:00+00:00,495,126,113,2,3072
2026-09-03T03:49:00+00:00,498,179,171,12,3049
2026-09-03T03:50:00+00:00,498,144,153,0,2995
2026-09-03T03:51:00+00:00,499,150,157,2,3025
2026-09-03T03:52:00+00:00,496,102,100,0,3114
2026-09-03T03:53:00+00:00,498,125,143,0,2971
2026-09-03T03:54:00+00:00,501,135,138,0,3029
2026-09-03T03:55:00+00:00,497,125,103,1,3080
2026-09-03T03:56:00+00:00,496,168,165,13,3028
2026-09-03T03:57:00+00:00,496,149,137,2,3029
2026-09-03T03:58:00+00:00,496,178,166,1,3077
2026-09-03T03:59:00+00:00,499,137,130,0,3047
2026-09-03T04:00:00+00:00,497,132,152,0,3052
2026-09-03T04:01:00+00:00,495,131,154,0,3044
2026-09-03T04:02:00+00:00,500,146,153,2,3075
2026-09-03T04:03:00+00:00,496,152,155,2,3007
2026-09-03T04:04:00+00:00,497,172,165,2,3560
2026-09-03T04:05:00+00:00,501,158,144,0,3533
2026-09-03T04:06:00+00:00,496,150,135,0,3546
2026-09-03T04:07:00+00:00,494,142,114,0,3546
2026-09-03T04:08:00+00:00,496,173,171,0,3528
2026-09-03T04:09:00+00:00,497,116,120,4,3529
2026-09-03T04:10:00+00:00,499,134,127,0,3548
2026-09-03T04:11:00+00:00,495,103,110,0,3536
2026-09-03T04:12:00+00:00,495,121,115,10,3516
2026-09-03T04:13:00+00:00,496,138,111,0,3559
2026-09-03T04:14:00+00:00,496,132,134,15,3529
2026-09-03T04:15:00+00:00,498,139,130,2,3543
2026-09-03T04:16:00+00:00,499,123,139,0,3528
2026-09-03T04:17:00+00:00,497,149,160,3,3515
2026-09-03T04:18:00+00:00,497,130,123,0,3514
2026-09-03T04:19:00+00:00,494,135,149,0,3525
2026-09-03T04:20:00+00:00,497,139,153,0,3517
2026-09-03T04:21:00+00:00,498,171,161,2,3549
2026-09-03T04:22:00+00:00,497,151,129,0,3573
2026-09-03T04:23:00+00:00,501,141,156,1,3527
2026-09-03T04:24:00+00:00,496,115,110,18,3548
2026-09-03T04:25:00+00:00,494,143,141,1,3087
2026-09-03T04:26:00+00:00,498,130,128,2,3035
2026-09-03T04:27:00+00:00,495,117,129,1,3059
2026-09-03T04:28:00+00:00,497,143,166,0,3024
2026-09-03T04:29:00+00:00,499,162,170,0,3011
2026-09-03T04:30:00+00:00,496,148,151,4,3065
2026-09-03T04:31:00+00:00,499,147,158,1,3077
2026-09-03T04:32:00+00:00,497,112,113,6,3031
2026-09-03T04:33:00+00:00,496,138,139,0,3031
2026-09-03T04:34:00+00:00,494,152,141,3,3073
2026-09-03T04:35:00+00:00,497,156,179,1,3039
2026-09-03T04:36:00+00:00,497,196,171,2,3030
2026-09-03T04:37:00+00:00,500,147,133,3,3068
2026-09-03T04:38:00+00:00,497,152,169,0,3007
2026-09-03T04:39:00+00:00,499,125,130,0,3008
2026-09-03T04:40:00+00:00,495,151,142,8,3094
2026-09-03T04:41:00+00:00,496,124,110,1,2991
2026-09-03T04:42:00+00:00,496,146,137,0,2986
2026-09-03T04:43:00+00:00,495,132,129,0,3003
2026-09-03T04:44:00+00:00,496,136,123,0,3039
2026-09-03T04:45:00+00:00,497,141,137,0,3059
2026-09-03T04:46:00+00:00,499,130,121,5,3118
2026-09-03T04:47:00+00:00,497,148,153,10,3039
2026-09-03T04:48:00+00:00,497,172,188,0,3040
2026-09-03T04:49:00+00:00,496,173,156,1,3069
2026-09-03T04:50:00+00:00,497,150,133,8,3060
2026-09-03T04:51:00+00:00,496,169,187,2,3067
2026-09-03T04:52:00+00:00,497,134,143,1,2999
2026-09-03T04:53:00+00:00,499,141,168,0,3013
2026-09-03T04:54:00+00:00,498,153,145,2,2997
2026-09-03T04:55:00+00:00,499,126,145,7,2986
2026-09-03T04:56:00+00:00,494,173,180,1,3075
2026-09-03T04:57:00+00:00,498,163,161,0,3087
2026-09-03T04:58:00+00:00,497,160,171,0,2993
2026-09-03T04:59:00+00:00,496,121,118,0,3079
2026-09-03T05:00:00+00:00,494,145,135,8,3030
2026-09-03T05:01:00+00:00,494,153,143,2,3063
2026-09-03T05:02:00+00:00,496,137,145,0,3067
2026-09-03T05:03:00+00:00,497,169,146,0,3003
2026-09-03T05:04:00+00:00,496,136,149,0,3047
2026-09-03T05:05:00+00:00,499,161,157,0,3062
2026-09-03T05:06:00+00:00,496,153,136,0,3012
2026-09-03T05:07:00+00:00,498,121,129,0,3090
2026-09-03T05:08:00+00:00,497,158,154,0,3072
2026-09-03T05:09:00+00:00,496,156,140,1,3031
2026-09-03T05:10:00+00:00,497,147,124,3,2998
2026-09-03T05:11:00+00:00,500,155,135,3,3025
2026-09-03T05:12:00+00:00,495,138,130,0,3006
2026-09-03T05:13:00+00:00,498,156,139,1,3043
2026-09-03T05:14:00+00:00,497,169,168,4,3053
2026-09-03T05:15:00+00:00,497,148,154,1,3022
2026-09-03T05:16:00+00:00,497,141,132,2,3036
2026-09-03T05:17:00+00:00,497,150,157,7,3065
2026-09-03T05:18:00+00:00,500,101,99,10,2984
2026-09-03T05:19:00+00:00,500,126,122,9,3028
2026-09-03T05:20:00+00:00,495,115,112,0,3067
2026-09-03T05:21:00+00:00,501,141,135,0,3060
2026-09-03T05:22:00+00:00,497,113,100,0,3062
2026-09-03T05:23:00+00:00,497,149,143,2,2980
2026-09-03T05:24:00+00:00,498,128,146,2,3028
2026-09-03T05:25:00+00:00,496,156,139,1,3021
2026-09-03T05:26:00+00:00,498,116,111,0,3055
2026-09-03T05:27:00+00:00,497,146,136,2,3065
2026-09-03T05:28:00+00:00,495,136,130,0,3112
2026-09-03T05:29:00+00:00,494,132,146,0,3014
2026-09-03T05:30:00+00:00,494,156,157,1,3028
2026-09-03T05:31:00+00:00,497,147,142,0,3032
2026-09-03T05:32:00+00:00,498,132,155,0,3068
2026-09-03T05:33:00+00:00,496,137,136,16,3014
2026-09-03T05:34:00+00:00,496,161,145,2,3056
2026-09-03T05:35:00+00:00,499,159,180,2,3033
2026-09-03T05:36:00+00:00,496,191,171,2,3062
2026-09-03T05:37:00+00:00,497,148,161,2,3048
2026-09-03T05:38:00+00:00,498,153,135,2,2999
2026-09-03T05:39:00+00:00,498,100,99,0,3024
2026-09-03T05:40:00+00:00,498,165,151,0,3046
2026-09-03T05:41:00+00:00,498,138,164,0,3086
2026-09-03T05:42:00+00:00,496,134,131,2,3047
2026-09-03T05:43:00+00:00,497,155,149,6,3018
2026-09-03T05:44:00+00:00,497,125,118,1,3054
2026-09-03T05:45:00+00:00,495,140,129,15,3099
2026-09-03T05:46:00+00:00,498,140,164,0,3073
2026-09-03T05:47:00+00:00,494,170,179,3,3045
2026-09-03T05:48:00+00:00,500,162,162,7,3020
2026-09-03T05:49:00+00:00,494,146,150,13,3002
2026-09-03T05:50:00+00:00,497,127,136,0,3029
2026-09-03T05:51:00+00:00,500,152,153,4,3038
2026-09-03T05:52:00+00:00,498,148,171,1,3078
2026-09-03T05:53:00+00:00,494,114,119,3,3049
2026-09-03T05:54:00+00:00,499,120,129,4,3078
2026-09-03T05:55:00+00:00,496,132,137,2,3077
2026-09-03T05:56:00+00:00,495,162,150,0,3048
2026-09-03T05:57:00+00:00,498,105,101,0,3143
2026-09-03T05:58:00+00:00,497,119,133,0,3057
2026-09-03T05:59:00+00:00,495,121,123,7,3023
2026-09-03T06:00:00+00:00,499,137,127,1,3023
2026-09-03T06:01:00+00:00,495,144,141,1,3018
2026-09-03T06:02:00+00:00,498,118,142,4,3064
2026-09-03T06:03:00+00:00,497,146,129,1,3058
