created_at,pm25_ugm3,pm10_ugm3,co_ugm3,no2_ugm3,o3_ugm3,temperature,humidity
2026-09-03T06:35:00+00:00,12.51,16.2,2648.65,0.78,19.63,34.45,60.27
2026-09-03T06:36:00+00:00,14.75,13.57,2850.72,0.0,19.79,34.47,63.98
2026-09-03T06:37:00+00:00,22.02,27.65,2724.87,0.38,21.08,33.39,63.99
2026-09-03T06:38:00+00:00,15.91,17.89,2758.78,0.0,20.45,34.78,62.04
2026-09-03T06:39:00+00:00,12.87,16.72,2915.54,0.29,20.79,33.48,66.84
2026-09-03T06:40:00+00:00,15.99,21.32,2830.85,0.0,19.63,32.66,70.3
2026-09-03T06:41:00+00:00,18.78,19.16,2985.34,0.0,20.66,35.14,62.77
2026-09-03T06:42:00+00:00,18.51,19.24,2865.99,0.27,19.63,33.83,64.17
2026-09-03T06:43:00+00:00,17.24,22.35,2639.78,0.0,19.63,34.61,63.11
2026-09-03T06:44:00+00:00,11.37,11.94,2861.95,0.0,20.31,33.94,66.2
2026-09-03T06:45:00+00:00,18.46,23.91,2598.88,0.0,19.63,36.17,64.08
2026-09-03T06:46:00+00:00,13.33,15.93,2738.01,0.03,19.63,34.05,70.53
2026-09-03T06:47:00+00:00,19.51,20.95,2634.87,0.0,20.31,34.45,64.83
2026-09-03T06:48:00+00:00,15.72,17.87,3075.55,0.0,19.63,32.49,68.64
2026-09-03T06:49:00+00:00,16.15,20.34,2948.79,0.3,19.63,34.98,65.27
2026-09-03T06:50:00+00:00,17.4,19.39,2835.29,0.0,19.63,33.45,62.96
2026-09-03T06:51:00+00:00,11.98,12.36,2808.79,0.0,20.91,33.44,65.32
2026-09-03T06:52:00+00:00,13.33,18.82,2800.98,0.0,19.63,33.91,57.53
2026-09-03T06:53:00+00:00,13.82,17.86,2879.43,0.0,19.63,35.2,53.72
2026-09-03T06:54:00+00:00,13.61,14.56,2682.76,0.0,19.72,32.81,67.39
2026-09-03T06:55:00+00:00,13.42,16.41,2917.86,0.0,20.11,34.05,66.37
2026-09-03T06:56:00+00:00,13.46,14.17,2851.4,0.16,20.58,34.55,61.14
2026-09-03T06:57:00+00:00,16.61,17.78,2848.52,0.21,20.71,36.32,57.54
2026-09-03T06:58:00+00:00,9.76,16.05,2752.42,0.0,20.6,32.22,68.11
2026-09-03T06:59:00+00:00,13.81,15.0,2709.47,0.0,20.44,33.96,66.89
2026-09-03T07:00:00+00:00,15.33,22.19,2751.3,0.0,19.63,34.04,66.57
2026-09-03T07:01:00+00:00,11.33,13.26,2911.85,0.0,19.63,34.03,65.3
2026-09-03T07:02:00+00:00,12.77,13.23,2868.48,0.18,20.7,33.36,66.6
2026-09-03T07:03:00+00:00,8.86,10.36,2761.33,0.46,20.43,35.23,59.85
2026-09-03T07:04:00+00:00,18.23,19.56,2855.36,0.0,19.63,33.47,59.18
2026-09-03T07:05:00+00:00,9.35,9.83,2933.38,0.0,19.63,34.0,60.12
2026-09-03T07:06:00+00:00,18.45,15.21,2678.26,0.55,20.43,34.53,63.53
2026-09-03T07:07:00+00:00,14.66,16.49,3345.13,0.0,19.63,34.4,58.27
2026-09-03T07:08:00+00:00,12.72,10.18,2822.54,0.0,20.76,33.08,65.17
2026-09-03T07:09:00+00:00,13.2,17.94,2778.7,0.0,20.96,31.58,74.13
2026-09-03T07:10:00+00:00,16.51,23.72,2900.05,0.0,20.73,33.89,62.73
2026-09-03T07:11:00+00:00,17.06,23.64,3031.23,0.0,19.63,33.26,61.34
2026-09-03T07:12:00+00:00,15.2,15.04,3059.33,1.12,19.63,34.52,62.83
2026-09-03T07:13:00+00:00,11.65,8.99,2625.29,0.0,19.63,35.09,60.2
2026-09-03T07:14:00+00:00,16.88,18.4,2909.17,0.0,19.63,34.72,66.15
2026-09-03T07:15:00+00:00,17.54,23.84,2927.89,0.0,20.1,33.77,63.33
2026-09-03T07:16:00+00:00,12.16,15.93,2966.63,0.0,19.86,34.93,59.87
2026-09-03T07:17:00+00:00,14.25,18.6,3024.74,0.0,19.74,34.58,67.71
2026-09-03T07:18:00+00:00,9.8,10.38,2792.41,0.0,19.63,35.34,61.4
2026-09-03T07:19:00+00:00,9.73,11.36,2963.07,0.0,19.63,32.18,65.58
2026-09-03T07:20:00+00:00,9.78,12.19,2871.61,0.0,19.89,34.65,59.53
2026-09-03T07:21:00+00:00,15.48,17.53,2808.81,0.0,20.02,34.55,59.79
2026-09-03T07:22:00+00:00,15.48,17.9,2894.56,0.0,19.63,33.88,65.66
2026-09-03T07:23:00+00:00,15.63,21.11,2959.92,0.0,19.86,34.32,62.89
2026-09-03T07:24:00+00:00,15.41,17.46,3071.7,0.91,20.78,35.64,56.11
2026-09-03T07:25:00+00:00,11.19,22.2,3162.88,0.0,19.85,34.21,64.55
2026-09-03T07:26:00+00:00,15.23,15.65,2826.52,0.0,19.63,34.59,58.07
2026-09-03T07:27:00+00:00,17.3,25.07,2944.54,0.55,20.29,33.13,69.39
2026-09-03T07:28:00+00:00,16.87,22.76,2974.96,0.0,19.63,33.78,60.22
2026-09-03T07:29:00+00:00,16.24,18.91,2829.29,0.0,19.63,34.46,68.16
2026-09-03T07:30:00+00:00,14.11,14.31,3071.85,0.0,19.63,34.83,61.58
2026-09-03T07:31:00+00:00,14.63,16.93,2743.28,0.09,19.63,34.82,62.58
2026-09-03T07:32:00+00:00,14.6,16.96,2866.18,0.0,19.63,34.91,60.49
2026-09-03T07:33:00+00:00,16.78,17.18,3069.49,0.0,19.96,33.02,66.58
2026-09-03T07:34:00+00:00,13.16,16.02,2974.35,0.71,20.88,33.8,63.14
2026-09-03T07:35:00+00:00,17.97,19.67,3056.93,0.0,20.16,34.25,67.01
2026-09-03T07:36:00+00:00,16.94,21.47,2557.09,0.0,19.63,33.46,65.3
2026-09-03T07:37:00+00:00,14.98,20.62,3009.04,0.0,20.51,34.15,62.66
2026-09-03T07:38:00+00:00,21.56,28.39,2689.17,0.0,19.63,32.65,64.06
2026-09-03T07:39:00+00:00,16.27,16.24,3103.53,0.0,19.63,31.77,71.59
2026-09-03T07:40:00+00:00,17.36,18.23,2826.89,0.0,21.04,36.19,58.4
2026-09-03T07:41:00+00:00,13.2,10.39,2771.95,0.0,20.65,34.06,63.74
2026-09-03T07:42:00+00:00,15.53,20.1,2834.83,0.0,20.29,35.65,55.46
2026-09-03T07:43:00+00:00,13.35,15.55,3144.79,0.0,19.63,35.38,61.25
2026-09-03T07:44:00+00:00,15.28,14.67,3083.46,0.0,20.52,35.62,63.43
2026-09-03T07:45:00+00:00,15.79,16.46,3031.01,0.0,19.63,35.4,63.9
2026-09-03T07:46:00+00:00,16.04,14.51,2924.01,0.0,20.48,33.41,64.75
2026-09-03T07:47:00+00:00,18.71,22.64,3096.1,0.73,20.43,33.83,67.46
2026-09-03T07:48:00+00:00,12.76,13.66,2932.8,0.0,19.91,34.87,63.35
2026-09-03T07:49:00+00:00,17.47,22.21,2905.38,0.99,20.63,35.01,58.93
2026-09-03T07:50:00+00:00,13.16,16.57,3056.38,0.87,20.01,34.11,61.75
2026-09-03T07:51:00+00:00,16.89,20.09,3207.45,0.0,20.36,33.59,60.83
2026-09-03T07:52:00+00:00,17.5,16.66,2955.43,0.87,19.93,35.91,56.1
2026-09-03T07:53:00+00:00,12.12,15.39,2921.74,0.0,20.59,34.83,59.13
2026-09-03T07:54:00+00:00,13.37,19.52,3103.51,0.0,20.32,34.95,61.71
2026-09-03T07:55:00+00:00,14.21,15.9,2730.1,0.0,20.14,34.48,58.48
2026-09-03T07:56:00+00:00,13.21,18.42,2971.86,0.0,20.6,34.96,61.3
2026-09-03T07:57:00+00:00,15.68,18.52,3209.2,0.61,21.22,34.98,65.21
2026-09-03T07:58:00+00:00,14.88,17.23,3040.91,0.0,21.18,35.95,54.27
2026-09-03T07:59:00+00:00,20.8,18.09,2750.89,0.0,21.01,34.99,52.62
2026-09-03T08:00:00+00:00,15.64,15.04,3094.9,0.06,20.67,33.77,62.57
2026-09-03T08:01:00+00:00,12.47,12.01,3151.48,0.0,20.48,34.66,61.64
2026-09-03T08:02:00+00:00,14.73,21.15,2825.64,0.0,21.93,34.76,61.16
2026-09-03T08:03:00+00:00,12.54,17.01,3354.14,0.0,21.74,34.78,63.27
2026-09-03T08:04:00+00:00,15.94,21.95,3072.58,0.0,21.38,34.11,61.05
2026-09-03T08:05:00+00:00,14.21,19.63,2878.72,0.0,21.54,36.87,52.84
2026-09-03T08:06:00+00:00,14.61,15.54,3194.23,1.63,22.5,34.5,60.63
2026-09-03T08:07:00+00:00,15.16,21.6,2943.31,0.0,20.89,33.82,60.25
2026-09-03T08:08:00+00:00,10.45,14.76,3036.71,0.29,20.3,35.3,55.49
2026-09-03T08:09:00+00:00,11.57,17.29,2794.27,0.0,22.89,34.19,63.18
2026-09-03T08:10:00+00:00,12.65,14.55,3017.24,0.0,20.98,36.21,60.16
2026-09-03T08:11:00+00:00,18.23,12.6,3204.92,0.46,23.5,35.35,60.87
2026-09-03T08:12:00+00:00,16.05,20.17,2986.16,0.0,22.41,33.56,59.18
2026-09-03T08:13:00+00:00,15.36,16.81,2914.18,0.0,20.87,34.93,60.72
2026-09-03T08:14:00+00:00,19.51,19.17,3025.34,0.0,20.46,34.92,65.89
2026-09-03T08:15:00+00:00,13.04,12.61,3173.78,0.0,21.0,34.75,63.05
2026-09-03T08:16:00+00:00,17.44,17.24,3076.27,0.69,20.85,34.81,62.11
2026-09-03T08:17:00+00:00,11.94,12.66,3091.04,0.0,20.65,35.14,64.28
2026-09-03T08:18:00+00:00,15.07,16.05,2962.44,0.0,23.88,34.67,64.98
2026-09-03T08:19:00+00:00,16.02,17.7,3196.48,0.78,20.06,33.63,65.96
2026-09-03T08:20:00+00:00,19.23,22.95,3139.74,0.0,20.21,35.2,63.69
2026-09-03T08:21:00+00:00,13.75,13.85,3133.91,0.0,25.07,34.08,64.24
2026-09-03T08:22:00+00:00,19.32,15.22,3065.44,0.0,21.06,35.9,60.23
2026-09-03T08:23:00+00:00,14.38,16.8,3288.45,0.0,21.1,34.5,61.04
2026-09-03T08:24:00+00:00,17.52,18.82,3186.66,0.0,24.33,35.33,58.44
2026-09-03T08:25:00+00:00,17.03,17.36,2955.76,0.75,20.23,35.46,66.16
2026-09-03T08:26:00+00:00,15.9,18.79,3155.81,0.0,20.51,34.99,59.7
2026-09-03T08:27:00+00:00,15.61,21.9,3367.81,0.0,20.25,35.89,53.4
2026-09-03T08:28:00+00:00,11.31,11.08,3378.28,0.67,20.41,35.9,61.83
2026-09-03T08:29:00+00:00,14.84,22.3,3295.07,0.0,20.31,34.35,59.88
2026-09-03T08:30:00+00:00,19.44,26.1,3194.33,0.0,24.08,34.18,63.2
2026-09-03T08:31:00+00:00,16.45,18.5,3188.83,0.0,25.3,34.39,64.73
2026-09-03T08:32:00+00:00,19.46,19.51,3391.68,0.0,26.47,34.8,62.29
2026-09-03T08:33:00+00:00,17.32,23.22,3196.05,0.0,21.0,33.55,66.52
2026-09-03T08:34:00+00:00,20.2,24.57,3187.26,0.0,20.22,35.72,59.89
2026-09-03T08:35:00+00:00,14.14,23.07,3112.09,0.0,24.89,34.89,59.66
2026-09-03T08:36:00+00:00,15.03,14.05,3187.93,0.0,21.02,35.62,58.78
2026-09-03T08:37:00+00:00,19.06,21.12,3234.26,0.0,25.33,34.84,59.25
2026-09-03T08:38:00+00:00,18.05,19.7,3529.68,0.0,20.36,34.59,61.15
2026-09-03T08:39:00+00:00,13.44,16.71,2915.32,0.0,20.73,35.53,60.13
2026-09-03T08:40:00+00:00,11.15,7.52,3291.76,0.0,20.13,35.63,56.39
2026-09-03T08:41:00+00:00,14.66,14.3,3433.02,0.39,26.42,36.09,60.96
2026-09-03T08:42:00+00:00,10.39,11.72,3046.18,1.15,20.01,34.57,61.31
2026-09-03T08:43:00+00:00,17.7,20.2,3306.48,0.0,20.23,35.06,57.91
2026-09-03T08:44:00+00:00,19.53,25.54,3138.72,0.0,29.56,34.83,62.54
2026-09-03T08:45:00+00:00,16.87,19.38,3416.71,0.0,20.02,33.85,57.89
2026-09-03T08:46:00+00:00,15.75,16.58,3790.96,0.0,26.95,34.8,63.97
2026-09-03T08:47:00+00:00,14.78,24.18,3512.16,0.0,19.8,35.64,61.58
2026-09-03T08:48:00+00:00,14.83,13.18,3435.16,0.05,26.43,34.82,68.32
2026-09-03T08:49:00+00:00,18.71,17.97,3332.96,0.0,27.61,37.01,60.01
2026-09-03T08:50:00+00:00,13.95,18.53,3508.63,0.0,19.8,36.14,59.66
2026-09-03T08:51:00+00:00,16.08,18.65,3282.79,0.0,20.79,34.89,61.25
2026-09-03T08:52:00+00:00,14.66,17.01,3282.17,0.09,20.86,35.25,61.41
2026-09-03T08:53:00+00:00,15.71,23.03,3408.14,1.24,20.43,34.3,58.54
2026-09-03T08:54:00+00:00,12.61,16.87,3084.35,0.0,20.28,34.92,60.8
2026-09-03T08:55:00+00:00,17.99,21.27,3454.15,0.0,20.23,33.44,60.54
2026-09-03T08:56:00+00:00,16.14,19.28,3244.05,0.0,20.28,34.59,56.68
2026-09-03T08:57:00+00:00,16.81,17.52,3424.31,0.24,21.0,35.0,64.75
2026-09-03T08:58:00+00:00,13.97,15.1,3456.73,0.0,28.25,34.15,62.1
2026-09-03T08:59:00+00:00,21.19,24.44,3277.92,0.3,20.5,35.26,58.11
2026-09-03T09:00:00+00:00,17.1,14.98,3533.94,0.0,21.0,35.96,57.89
2026-09-03T09:01:00+00:00,9.78,12.57,3529.92,0.0,19.81,35.49,55.62
2026-09-03T09:02:00+00:00,11.84,9.97,3173.58,0.84,20.71,36.56,52.99
2026-09-03T09:03:00+00:00,13.6,15.13,3539.18,0.26,27.52,32.95,60.53
2026-09-03T09:04:00+00:00,19.88,20.88,3662.81,0.0,20.06,33.11,62.14
2026-09-03T09:05:00+00:00,12.77,12.91,3362.69,0.0,20.78,34.63,57.96
2026-09-03T09:06:00+00:00,13.67,13.74,3490.98,0.0,20.16,36.71,57.6
2026-09-03T09:07:00+00:00,18.51,16.39,3609.06,0.0,19.94,36.2,52.88
2026-09-03T09:08:00+00:00,13.65,16.23,3325.55,0.13,32.81,35.57,59.6
2026-09-03T09:09:00+00:00,19.04,20.05,3528.51,0.0,19.75,36.12,57.77
2026-09-03T09:10:00+00:00,14.22,16.49,3345.63,0.0,20.5,34.57,64.73
2026-09-03T09:11:00+00:00,12.1,14.88,3385.61,1.11,19.63,35.0,62.55
2026-09-03T09:12:00+00:00,14.25,20.87,3169.52,0.0,20.98,36.81,58.75
2026-09-03T09:13:00+00:00,11.29,10.62,3478.22,0.0,20.74,35.74,58.09
2026-09-03T09:14:00+00:00,15.71,17.21,3224.35,0.82,33.41,34.43,54.69
2026-09-03T09:15:00+00:00,17.01,19.39,3296.15,0.13,20.67,35.51,61.16
2026-09-03T09:16:00+00:00,12.03,14.7,3494.3,0.0,30.85,36.26,54.77
2026-09-03T09:17:00+00:00,14.78,20.0,3298.32,0.0,20.43,35.69,54.32
2026-09-03T09:18:00+00:00,16.49,16.52,3336.11,0.0,21.01,35.74,59.55
2026-09-03T09:19:00+00:00,15.87,17.77,3325.26,0.28,33.99,36.36,53.48
2026-09-03T09:20:00+00:00,19.16,23.29,3490.44,0.0,20.97,34.82,62.2
2026-09-03T09:21:00+00:00,18.61,16.29,3270.35,0.0,36.59,34.51,59.42
2026-09-03T09:22:00+00:00,15.95,14.43,3800.56,0.27,21.09,35.56,56.43
2026-09-03T09:23:00+00:00,11.75,16.93,3587.58,0.0,20.27,34.41,60.46
2026-09-03T09:24:00+00:00,18.16,22.34,3528.45,0.0,20.0,36.74,55.2
2026-09-03T09:25:00+00:00,15.94,18.27,3398.37,0.0,35.85,35.61,62.28
2026-09-03T09:26:00+00:00,15.59,20.44,3580.9,0.0,38.04,35.98,57.74
2026-09-03T09:27:00+00:00,14.2,16.58,3297.93,1.08,20.46,35.69,58.36
2026-09-03T09:28:00+00:00,14.34,17.51,3440.25,0.0,33.51,36.1,60.62
2026-09-03T09:29:00+00:00,15.49,14.68,3399.9,0.0,20.78,35.3,61.25
2026-09-03T09:30:00+00:00,17.48,19.76,3540.26,0.0,20.69,36.45,61.17
2026-09-03T09:31:00+00:00,13.36,12.4,3407.46,0.0,21.04,35.03,60.69
2026-09-03T09:32:00+00:00,17.42,18.86,3341.82,0.0,32.72,36.82,56.29
2026-09-03T09:33:00+00:00,14.24,15.52,3537.28,0.0,36.6,35.68,65.92
2026-09-03T09:34:00+00:00,14.07,20.08,3499.29,0.0,32.57,35.81,55.34
2026-09-03T09:35:00+00:00,16.08,17.05,3523.29,0.0,20.4,35.64,55.06
2026-09-03T09:36:00+00:00,12.79,14.09,3469.21,0.11,33.62,36.83,58.53
2026-09-03T09:37:00+00:00,14.63,18.99,3507.7,0.0,34.36,35.35,59.62
2026-09-03T09:38:00+00:00,14.59,19.42,3544.14,0.0,20.85,35.39,61.2
2026-09-03T09:39:00+00:00,11.57,14.11,3635.16,0.7,20.67,35.42,55.67
2026-09-03T09:40:00+00:00,18.75,21.24,3723.06,0.0,41.56,36.33,57.17
2026-09-03T09:41:00+00:00,13.85,16.29,3566.98,0.0,21.04,37.37,57.99
2026-09-03T09:42:00+00:00,16.06,17.11,3585.06,0.0,20.87,37.83,53.66
2026-09-03T09:43:00+00:00,11.61,14.24,3628.56,0.0,20.46,35.65,56.73
2026-09-03T09:44:00+00:00,10.42,7.5,3478.36,1.04,34.27,36.38,55.64
2026-09-03T09:45:00+00:00,12.93,17.59,3363.61,0.0,40.59,36.83,56.44
2026-09-03T09:46:00+00:00,19.58,16.1,3377.35,0.72,34.16,35.95,62.79
2026-09-03T09:47:00+00:00,13.65,19.12,3534.03,1.11,37.45,37.57,52.07
2026-09-03T09:48:00+00:00,15.8,18.07,3643.61,0.0,19.83,37.21,55.45
2026-09-03T09:49:00+00:00,16.85,20.56,3478.94,0.01,20.0,37.09,59.04
2026-09-03T09:50:00+00:00,16.88,17.7,3483.37,0.0,45.18,36.33,54.56
2026-09-03T09:51:00+00:00,11.95,19.51,3558.13,0.0,45.54,35.68,61.22
2026-09-03T09:52:00+00:00,18.74,17.28,3211.18,0.0,36.61,38.11,53.44
2026-09-03T09:53:00+00:00,13.54,16.8,3443.42,0.0,39.77,36.36,61.01
2026-09-03T09:54:00+00:00,14.71,13.97,3623.14,0.67,19.68,36.48,59.07
2026-09-03T09:55:00+00:00,12.7,12.5,3603.94,0.0,19.86,37.15,59.56
2026-09-03T09:56:00+00:00,12.3,18.25,3289.61,0.0,39.58,37.61,49.73
2026-09-03T09:57:00+00:00,12.8,15.84,3591.37,0.0,21.0,34.89,59.21
2026-09-03T09:58:00+00:00,14.33,17.09,3470.32,0.27,37.25,36.46,58.87
2026-09-03T09:59:00+00:00,22.49,22.76,3218.4,0.03,20.46,36.65,56.71
2026-09-03T10:00:00+00:00,9.79,9.15,3311.97,0.0,20.72,36.36,53.49
2026-09-03T10:01:00+00:00,10.35,11.39,3289.69,0.48,36.1,37.1,55.44
2026-09-03T10:02:00+00:00,15.3,13.47,3352.29,0.0,20.21,35.31,60.09
2026-09-03T10:03:00+00:00,13.13,16.46,3042.73,0.0,19.72,35.28,63.04
2026-09-03T10:04:00+00:00,10.85,11.91,3536.94,0.0,40.87,35.64,61.9
2026-09-03T10:05:00+00:00,12.19,15.65,3328.78,0.09,20.29,36.69,53.07
2026-09-03T10:06:00+00:00,14.87,25.12,3778.11,0.0,20.37,36.27,64.52
2026-09-03T10:07:00+00:00,16.98,16.63,3566.9,0.0,19.9,36.24,58.24
2026-09-03T10:08:00+00:00,16.86,21.3,3596.12,0.0,19.81,37.02,55.56
2026-09-03T10:09:00+00:00,15.5,17.94,3607.01,0.0,20.68,35.36,61.78
2026-09-03T10:10:00+00:00,11.78,14.39,3921.71,0.0,39.05,36.6,52.64
2026-09-03T10:11:00+00:00,16.58,21.86,3366.84,0.0,20.51,34.27,62.56
2026-09-03T10:12:00+00:00,15.37,14.82,3488.41,0.0,37.56,37.55,51.15
2026-09-03T10:13:00+00:00,15.53,16.91,3466.4,0.0,49.75,37.29,57.02
2026-09-03T10:14:00+00:00,17.09,16.33,3558.92,0.0,51.17,35.91,58.6
2026-09-03T10:15:00+00:00,14.08,17.25,3238.43,0.0,39.16,35.08,59.93
2026-09-03T10:16:00+00:00,14.78,15.24,3446.74,0.0,20.02,36.69,59.69
2026-09-03T10:17:00+00:00,13.68,15.65,3828.53,0.0,45.17,37.51,60.12
2026-09-03T10:18:00+00:00,10.03,15.28,3487.99,0.0,20.97,36.34,57.63
2026-09-03T10:19:00+00:00,11.65,13.65,3353.05,0.0,19.99,37.38,51.07
2026-09-03T10:20:00+00:00,13.72,14.38,3458.91,0.0,20.44,34.86,58.77
2026-09-03T10:21:00+00:00,14.47,22.23,3506.48,0.0,20.96,35.6,61.63
2026-09-03T10:22:00+00:00,15.1,16.0,3349.68,0.02,42.03,37.03,52.73
2026-09-03T10:23:00+00:00,19.11,20.47,3564.95,0.49,54.22,37.51,55.45
2026-09-03T10:24:00+00:00,20.04,31.53,3677.28,0.0,42.32,37.58,53.36
2026-09-03T10:25:00+00:00,18.02,22.92,3647.24,0.0,21.07,35.27,61.49
2026-09-03T10:26:00+00:00,15.65,14.47,3293.68,0.0,20.83,36.22,61.91
2026-09-03T10:27:00+00:00,15.67,17.41,3355.47,0.0,44.22,36.98,51.35
2026-09-03T10:28:00+00:00,17.78,17.78,3659.5,0.0,19.68,35.7,58.6
2026-09-03T10:29:00+00:00,20.65,26.04,3244.71,0.0,49.1,36.49,56.97
2026-09-03T10:30:00+00:00,20.45,21.18,3395.65,0.77,42.46,35.94,57.71
2026-09-03T10:31:00+00:00,15.61,15.54,3539.8,0.0,54.45,36.31,53.75
2026-09-03T10:32:00+00:00,12.8,20.87,3102.22,0.0,20.23,36.92,55.18
2026-09-03T10:33:00+00:00,19.02,19.86,3539.74,0.0,43.75,34.62,58.15
2026-09-03T10:34:00+00:00,18.34,20.19,3607.75,0.0,47.03,38.4,56.0
2026-09-03T10:35:00+00:00,15.88,19.61,3737.7,0.0,20.52,36.04,58.25
2026-09-03T10:36:00+00:00,17.39,19.18,3430.08,0.0,20.99,36.9,50.78
2026-09-03T10:37:00+00:00,16.96,21.14,3249.82,0.0,20.06,37.41,55.17
2026-09-03T10:38:00+00:00,13.89,15.04,3713.63,0.0,52.1,35.34,62.58
2026-09-03T10:39:00+00:00,13.3,19.87,3495.14,0.37,44.69,34.82,59.92
2026-09-03T10:40:00+00:00,14.25,14.63,3317.35,0.0,50.69,35.85,59.25
2026-09-03T10:41:00+00:00,12.14,17.62,3044.17,0.0,47.82,37.03,55.57
2026-09-03T10:42:00+00:00,14.35,18.39,3208.34,0.0,20.64,36.57,62.73
2026-09-03T10:43:00+00:00,15.93,24.51,3534.78,0.0,54.76,35.45,59.97
2026-09-03T10:44:00+00:00,10.56,14.6,3363.61,0.0,20.34,37.83,49.89
2026-09-03T10:45:00+00:00,17.75,18.29,3362.39,0.17,60.01,36.92,53.4
2026-09-03T10:46:00+00:00,16.89,23.62,3558.33,0.0,19.73,35.88,60.79
2026-09-03T10:47:00+00:00,14.01,12.61,3526.11,0.0,20.64,36.44,58.61
2026-09-03T10:48:00+00:00,12.56,22.59,3233.14,0.0,19.69,37.07,55.75
2026-09-03T10:49:00+00:00,14.35,19.13,3483.9,0.19,44.3,36.91,51.94
2026-09-03T10:50:00+00:00,11.66,12.71,3376.95,0.0,20.47,36.58,55.5
2026-09-03T10:51:00+00:00,15.64,19.68,3769.49,0.0,21.1,37.24,56.72
2026-09-03T10:52:00+00:00,13.06,17.71,3639.59,0.0,43.5,38.16,47.34
2026-09-03T10:53:00+00:00,18.66,26.0,3658.82,0.0,56.1,37.74,54.88
2026-09-03T10:54:00+00:00,12.27,14.54,3405.8,0.0,44.5,35.97,57.93
2026-09-03T10:55:00+00:00,12.9,13.66,3485.49,0.0,20.9,37.0,52.48
2026-09-03T10:56:00+00:00,16.09,18.6,3406.22,0.22,54.46,37.93,48.25
2026-09-03T10:57:00+00:00,13.78,15.66,3325.21,0.0,48.04,37.83,51.34
2026-09-03T10:58:00+00:00,15.37,20.84,3303.92,0.0,61.74,37.64,53.49
2026-09-03T10:59:00+00:00,12.99,13.02,3336.27,0.54,19.65,36.0,55.98
2026-09-03T11:00:00+00:00,15.08,15.45,3550.28,0.14,56.06,36.67,55.49
2026-09-03T11:01:00+00:00,15.26,18.53,3220.64,0.0,64.77,39.14,53.26
2026-09-03T11:02:00+00:00,17.94,19.46,3404.48,0.0,54.16,38.31,48.12
2026-09-03T11:03:00+00:00,12.95,12.88,3577.12,0.91,48.36,37.66,55.11
2026-09-03T11:04:00+00:00,15.29,15.01,3163.65,0.08,61.18,36.79,59.92
2026-09-03T11:05:00+00:00,17.86,18.59,3384.42,0.91,20.85,35.56,56.91
2026-09-03T11:06:00+00:00,17.23,18.43,3306.81,0.0,20.13,36.91,53.52
2026-09-03T11:07:00+00:00,18.53,19.34,3298.0,0.0,65.96,37.39,53.49
2026-09-03T11:08:00+00:00,18.11,18.86,3284.53,0.0,64.14,37.23,63.01
2026-09-03T11:09:00+00:00,19.74,20.87,3453.81,0.78,19.79,36.84,55.59
2026-09-03T11:10:00+00:00,12.7,15.15,3431.12,0.0,52.51,37.9,47.12
2026-09-03T11:11:00+00:00,12.64,11.68,3348.19,0.0,20.8,35.92,58.24
2026-09-03T11:12:00+00:00,16.81,23.57,3445.11,0.0,67.73,36.6,52.62
2026-09-03T11:13:00+00:00,17.33,19.91,3327.84,0.27,53.73,37.43,55.03
2026-09-03T11:14:00+00:00,18.09,17.08,3105.18,0.0,20.76,36.78,56.54
2026-09-03T11:15:00+00:00,17.57,20.54,3375.47,0.0,49.11,36.86,55.25
2026-09-03T11:16:00+00:00,17.98,15.96,3477.71,0.13,19.83,37.51,57.25
2026-09-03T11:17:00+00:00,12.88,15.88,3355.29,0.0,20.88,38.11,51.35
2026-09-03T11:18:00+00:00,14.74,17.47,2874.12,0.0,61.94,38.52,46.05
2026-09-03T11:19:00+00:00,14.68,16.83,3352.97,0.69,20.67,37.65,57.23
2026-09-03T11:20:00+00:00,18.72,24.23,3219.14,0.38,58.93,35.72,57.25
2026-09-03T11:21:00+00:00,18.04,13.87,2861.38,0.13,20.29,37.04,54.47
2026-09-03T11:22:00+00:00,19.05,25.55,3008.06,1.35,57.28,37.47,54.47
2026-09-03T11:23:00+00:00,13.22,18.96,3290.44,1.39,58.47,35.44,59.14
2026-09-03T11:24:00+00:00,13.51,16.5,3049.44,0.23,66.09,37.82,50.56
2026-09-03T11:25:00+00:00,12.97,17.9,2996.91,0.0,19.71,38.3,48.48
2026-09-03T11:26:00+00:00,15.87,20.13,3111.16,0.08,20.97,36.99,56.15
2026-09-03T11:27:00+00:00,15.85,19.29,3467.31,0.07,20.23,38.25,48.17
2026-09-03T11:28:00+00:00,13.07,15.41,3051.0,0.0,20.24,36.1,58.62
2026-09-03T11:29:00+00:00,15.46,21.27,3124.57,0.0,62.31,35.01,62.25
2026-09-03T11:30:00+00:00,16.56,18.76,3165.51,0.0,57.07,37.32,53.88
2026-09-03T11:31:00+00:00,13.15,11.97,3212.77,0.58,65.7,37.5,53.65
2026-09-03T11:32:00+00:00,16.52,19.1,2968.06,0.0,52.3,36.81,60.81
2026-09-03T11:33:00+00:00,12.07,13.09,3014.52,0.0,20.23,36.65,52.1
2026-09-03T11:34:00+00:00,16.4,17.79,3224.48,0.0,20.23,37.42,51.32
2026-09-03T11:35:00+00:00,11.16,9.84,3177.04,0.0,19.8,38.59,51.89
2026-09-03T11:36:00+00:00,16.52,21.98,2996.45,0.0,55.49,37.87,51.82
2026-09-03T11:37:00+00:00,14.5,13.11,2972.92,0.0,59.6,37.08,54.98
