created_at,pm25_ugm3_24h,pm10_ugm3_24h,co_ugm3_24h,no2_ugm3_24h,o3_ugm3_24h,pm25_ispu,pm10_ispu,co_ispu,no2_ispu,o3_ispu,ispu_total,dominant_pollutant,ispu_category
2026-09-04 02:19:00+00:00,15.183930555555555,17.346854166666667,3021.298875,0.14149305555555555,26.384965277777777,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:20:00+00:00,15.187270833333335,17.354868055555556,3021.4264791666665,0.14149305555555555,26.385576388888886,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:21:00+00:00,15.18679861111111,17.359055555555557,3021.4481805555556,0.14133333333333334,26.38596527777778,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:22:00+00:00,15.190631944444446,17.365027777777776,3021.516534722222,0.1422013888888889,26.385993055555556,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:23:00+00:00,15.183305555555554,17.355909722222222,3021.287638888889,0.1422013888888889,26.385993055555552,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:24:00+00:00,15.182194444444445,17.351,3021.4955000000004,0.1422013888888889,26.386298611111116,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:25:00+00:00,15.174861111111113,17.338770833333335,3021.595138888889,0.1422013888888889,26.38727777777778,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:26:00+00:00,15.179458333333333,17.34223611111111,3021.628090277778,0.14253472222222222,26.387993055555555,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:27:00+00:00,15.182708333333332,17.342708333333334,3021.6295486111117,0.14253472222222222,26.388319444444445,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:28:00+00:00,15.179236111111111,17.3413125,3021.7860625,0.14281944444444447,26.388180555555554,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:29:00+00:00,15.174881944444445,17.337291666666665,3022.0771180555553,0.14281944444444447,26.387430555555557,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:30:00+00:00,15.177729166666667,17.341493055555556,3022.3239027777777,0.14250000000000002,26.38661111111111,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:31:00+00:00,15.174722222222224,17.337659722222224,3022.4343124999996,0.14250000000000002,26.386312499999995,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:32:00+00:00,15.173118055555555,17.33929861111111,3022.254118055556,0.14250000000000002,26.3868125,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:33:00+00:00,15.172826388888888,17.33798611111111,3022.1694375,0.14250000000000002,26.3868125,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:34:00+00:00,15.17061111111111,17.33527777777778,3022.3466805555554,0.14222916666666666,26.385986111111112,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:35:00+00:00,15.164888888888887,17.3316875,3022.2251874999997,0.14222916666666666,26.3863125,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:36:00+00:00,15.162722222222222,17.3325625,3022.189375,0.14222916666666666,26.385604166666663,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:37:00+00:00,15.16836111111111,17.33442361111111,3022.145006944444,0.14244444444444446,26.384604166666662,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:38:00+00:00,15.165388888888888,17.330555555555556,3022.032097222222,0.1423263888888889,26.384208333333333,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:39:00+00:00,15.172597222222223,17.337583333333335,3022.0451249999996,0.1423263888888889,26.383493055555554,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:40:00+00:00,15.173423611111113,17.340652777777777,3022.0268541666665,0.1423263888888889,26.383493055555558,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:41:00+00:00,15.1731875,17.338569444444445,3022.0523819444443,0.1423263888888889,26.383493055555554,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:42:00+00:00,15.174090277777779,17.347375,3022.001152777778,0.1423263888888889,26.38406944444445,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:43:00+00:00,15.177972222222222,17.35602777777778,3022.0575972222223,0.1423263888888889,26.383048611111107,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:44:00+00:00,15.173180555555556,17.351520833333336,3022.226326388889,0.14222916666666666,26.38389583333333,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:45:00+00:00,15.16890277777778,17.34547222222222,3022.2616875,0.14222916666666666,26.384229166666668,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:46:00+00:00,15.170972222222222,17.347472222222223,3022.210555555556,0.14210416666666667,26.38345833333333,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:47:00+00:00,15.171868055555557,17.34995138888889,3022.1436041666666,0.14210416666666667,26.382986111111112,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:48:00+00:00,15.171687499999999,17.348784722222224,3022.2389722222224,0.14210416666666667,26.383784722222224,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:49:00+00:00,15.170854166666668,17.3486875,3022.2261111111106,0.14210416666666667,26.38361805555555,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:50:00+00:00,15.17011111111111,17.346951388888886,3022.1588055555553,0.1413611111111111,26.383548611111113,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:51:00+00:00,15.176680555555555,17.356180555555557,3022.1506319444447,0.1413611111111111,26.384520833333333,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:52:00+00:00,15.176020833333334,17.35739583333333,3022.055965277778,0.14251388888888888,26.384111111111114,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:53:00+00:00,15.167833333333334,17.345159722222224,3022.0506875,0.14251388888888888,26.383451388888886,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:54:00+00:00,15.174201388888887,17.351569444444443,3022.339131944444,0.14251388888888888,26.383451388888886,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:55:00+00:00,15.174368055555556,17.354631944444442,3022.3947083333333,0.14238194444444444,26.383208333333332,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:56:00+00:00,15.167166666666667,17.3460625,3022.3790833333337,0.14297916666666666,26.382993055555556,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:57:00+00:00,15.167861111111112,17.346993055555558,3022.521222222222,0.14297916666666666,26.38328472222222,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:58:00+00:00,15.160298611111113,17.33725,3022.6677083333334,0.14297916666666666,26.383256944444444,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 02:59:00+00:00,15.160604166666667,17.338868055555558,3022.7164444444443,0.14297916666666666,26.382909722222223,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:00:00+00:00,15.165333333333335,17.346722222222223,3022.653666666667,0.14357638888888888,26.382909722222223,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:01:00+00:00,15.171347222222224,17.349597222222222,3022.5573958333334,0.14357638888888888,26.38367361111111,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:02:00+00:00,15.176875,17.358798611111112,3022.3096666666665,0.14340972222222223,26.38401388888889,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:03:00+00:00,15.175666666666668,17.356062500000004,3022.4251458333333,0.14340972222222223,26.384395833333333,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:04:00+00:00,15.178708333333333,17.358361111111112,3022.5621388888885,0.14369444444444446,26.383958333333336,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:05:00+00:00,15.176229166666667,17.35736111111111,3022.7199652777776,0.14322916666666666,26.383958333333336,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:06:00+00:00,15.183097222222223,17.363673611111114,3022.764645833334,0.14363194444444446,26.383402777777782,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:07:00+00:00,15.176923611111109,17.361027777777775,3022.880909722222,0.14363194444444446,26.382618055555557,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:08:00+00:00,15.178263888888889,17.36092361111111,3021.17425,0.14363194444444446,26.383,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:09:00+00:00,15.176006944444445,17.35888888888889,3018.9441041666664,0.14363194444444446,26.382791666666666,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:10:00+00:00,15.17388888888889,17.352381944444446,3016.8623541666666,0.14363194444444446,26.381965277777777,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:11:00+00:00,15.164145833333333,17.340131944444444,3014.8306875,0.14363194444444446,26.382069444444443,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:12:00+00:00,15.166798611111112,17.340993055555554,3012.755326388889,0.14325694444444445,26.382840277777774,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:13:00+00:00,15.16132638888889,17.335534722222224,3010.803006944444,0.14325694444444445,26.382166666666667,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:14:00+00:00,15.167423611111111,17.343305555555556,3009.1018750000003,0.14325694444444445,26.38276388888889,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:15:00+00:00,15.167493055555555,17.34626388888889,3006.9963888888888,0.14325694444444445,26.383451388888894,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:16:00+00:00,15.1636875,17.340993055555554,3005.3509583333334,0.14325694444444445,26.383805555555554,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:17:00+00:00,15.164840277777778,17.34402777777778,3003.4730138888895,0.14327777777777778,26.383805555555554,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:18:00+00:00,15.172958333333332,17.357833333333332,3001.332576388889,0.14327777777777778,26.38354861111111,49.0,17.0,38.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:19:00+00:00,15.167861111111112,17.34827083333333,2999.334791666666,0.1434652777777778,26.38338888888889,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:20:00+00:00,15.179701388888889,17.362555555555556,2997.338965277778,0.14334027777777777,26.384187499999996,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:21:00+00:00,15.184111111111111,17.369958333333333,2995.044111111111,0.14357638888888888,26.384958333333337,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:22:00+00:00,15.183868055555555,17.372569444444444,2993.107916666667,0.14325,26.38594444444444,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:23:00+00:00,15.172479166666665,17.355270833333332,2991.1211111111115,0.14325,26.386319444444442,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:24:00+00:00,15.176673611111111,17.360902777777778,2991.3014305555557,0.14325,26.386319444444446,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:25:00+00:00,15.174909722222225,17.357409722222222,2991.3849305555555,0.14310416666666667,26.385659722222222,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:26:00+00:00,15.166104166666665,17.347256944444442,2991.5026041666665,0.14289583333333333,26.38601388888889,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:27:00+00:00,15.164173611111112,17.340791666666664,2991.457847222222,0.1422986111111111,26.38601388888889,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:28:00+00:00,15.156770833333333,17.3345625,2991.3345625,0.1422986111111111,26.386444444444447,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:29:00+00:00,15.15467361111111,17.32945833333333,2991.2424930555558,0.14234027777777777,26.38669444444444,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:30:00+00:00,15.159444444444443,17.332805555555556,2991.256666666666,0.14234027777777777,26.386694444444448,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:31:00+00:00,15.163722222222221,17.33645138888889,2991.023159722222,0.14234027777777777,26.386368055555554,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:32:00+00:00,15.162298611111114,17.332527777777777,2990.766819444444,0.14190277777777777,26.386368055555558,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:33:00+00:00,15.160513888888888,17.328486111111108,2990.6692013888887,0.14190277777777777,26.38696527777778,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:34:00+00:00,15.163437499999999,17.335930555555557,2990.549520833333,0.14190277777777777,26.386847222222222,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:35:00+00:00,15.159638888888889,17.33282638888889,2990.5593680555558,0.1416736111111111,26.387229166666668,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:36:00+00:00,15.160194444444445,17.33742361111111,2990.6178472222223,0.1416736111111111,26.386597222222225,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:37:00+00:00,15.159923611111111,17.3415,2990.5726111111107,0.14183333333333334,26.38659722222222,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:38:00+00:00,15.1605625,17.350638888888888,2990.454784722222,0.1418611111111111,26.38618055555556,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:39:00+00:00,15.161750000000001,17.348881944444447,2990.422451388889,0.1418611111111111,26.386208333333332,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:40:00+00:00,15.160458333333334,17.34601388888889,2990.2632222222223,0.1418611111111111,26.38586111111111,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:41:00+00:00,15.164625,17.351381944444444,2989.971902777778,0.1410902777777778,26.38586111111111,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:42:00+00:00,15.165340277777778,17.3545625,2989.975229166667,0.1410902777777778,26.386673611111114,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:43:00+00:00,15.161729166666666,17.353416666666664,2990.2183125,0.1410902777777778,26.386791666666664,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:44:00+00:00,15.163208333333333,17.356868055555555,2990.434708333333,0.14160416666666667,26.386354166666667,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:45:00+00:00,15.163993055555556,17.358638888888887,2990.2777013888885,0.14160416666666667,26.387041666666665,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:46:00+00:00,15.160854166666665,17.35613888888889,2990.2915277777774,0.14160416666666667,26.387854166666667,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:47:00+00:00,15.158027777777777,17.34722222222222,2990.3327638888886,0.14160416666666667,26.388256944444443,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:48:00+00:00,15.157465277777778,17.349819444444446,2990.1653402777783,0.14160416666666667,26.388256944444443,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:49:00+00:00,15.149,17.341388888888886,2990.196652777778,0.1408888888888889,26.389256944444444,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:50:00+00:00,15.15026388888889,17.341437499999998,2990.1575000000007,0.1408888888888889,26.389868055555553,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:51:00+00:00,15.149819444444443,17.336666666666666,2990.0719375,0.14081249999999998,26.38957638888889,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:52:00+00:00,15.155854166666668,17.34113888888889,2989.756729166667,0.14081249999999998,26.390520833333333,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:53:00+00:00,15.159569444444447,17.342097222222225,2989.8595416666667,0.14081249999999998,26.390118055555554,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:54:00+00:00,15.159041666666667,17.339048611111114,2989.944736111111,0.14081249999999998,26.38913888888889,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:55:00+00:00,15.158298611111109,17.343708333333336,2989.8433888888894,0.14081249999999998,26.389298611111112,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:56:00+00:00,15.156500000000001,17.341520833333334,2989.8325208333335,0.14009027777777777,26.39004861111111,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:57:00+00:00,15.15584722222222,17.3438125,2989.8901111111118,0.14009027777777777,26.390048611111116,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:58:00+00:00,15.148472222222225,17.33590277777778,2989.780402777778,0.14040972222222223,26.39004861111111,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 03:59:00+00:00,15.15409027777778,17.340958333333333,2989.634576388889,0.14040972222222223,26.389597222222225,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:00:00+00:00,15.154618055555556,17.342777777777776,2989.667298611111,0.140375,26.389965277777776,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:01:00+00:00,15.164208333333333,17.350284722222224,2989.5907083333336,0.1402847222222222,26.389965277777776,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:02:00+00:00,15.163923611111112,17.350993055555556,2989.64575,0.14069444444444443,26.389527777777776,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:03:00+00:00,15.159666666666668,17.34221527777778,2989.820770833333,0.14069444444444443,26.389527777777776,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:04:00+00:00,15.157451388888889,17.339458333333333,2986.774055555556,0.14069444444444443,26.389909722222225,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:05:00+00:00,15.154083333333334,17.337597222222225,2984.014951388888,0.14069444444444443,26.3898125,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:06:00+00:00,15.154375,17.341125,2981.2011041666674,0.14069444444444443,26.389861111111106,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:07:00+00:00,15.154145833333331,17.34465972222222,2978.2405416666666,0.14069444444444443,26.390118055555554,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:08:00+00:00,15.15611111111111,17.348263888888887,2975.7453611111105,0.14069444444444443,26.39067361111111,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:09:00+00:00,15.158118055555555,17.348979166666666,2973.027201388889,0.14045833333333332,26.390854166666667,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:10:00+00:00,15.160791666666666,17.353604166666667,2970.1411180555556,0.1405625,26.39082638888889,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:11:00+00:00,15.164270833333333,17.35529166666667,2967.2481666666663,0.1405625,26.39082638888889,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:12:00+00:00,15.165118055555556,17.36025,2964.5348333333336,0.14081249999999998,26.39136111111111,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:13:00+00:00,15.167868055555555,17.366701388888888,2961.2969930555555,0.1413333333333333,26.391319444444445,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:14:00+00:00,15.172638888888887,17.36790972222222,2958.4731111111105,0.1410625,26.392076388888892,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:15:00+00:00,15.175791666666667,17.37055555555556,2955.5192083333336,0.14149305555555555,26.392076388888885,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:16:00+00:00,15.179868055555554,17.373229166666665,2952.7950416666667,0.1415902777777778,26.39173611111111,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:17:00+00:00,15.176944444444445,17.371819444444444,2950.148305555556,0.14153472222222221,26.39173611111111,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:18:00+00:00,15.174020833333334,17.370694444444442,2947.6507013888886,0.14154166666666665,26.39173611111111,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:19:00+00:00,15.180333333333333,17.376708333333333,2944.9706875,0.14200694444444442,26.391736111111115,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:20:00+00:00,15.177055555555555,17.369583333333335,2942.305680555556,0.14200694444444442,26.39173611111111,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:21:00+00:00,15.17707638888889,17.37170833333333,2939.452590277778,0.14200694444444442,26.39090972222222,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:22:00+00:00,15.174451388888889,17.372895833333335,2936.1440625,0.14200694444444442,26.390909722222226,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:23:00+00:00,15.176041666666666,17.372479166666665,2933.3678958333335,0.14200694444444442,26.391069444444444,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:24:00+00:00,15.177840277777777,17.377944444444445,2930.355979166666,0.1413333333333333,26.391055555555553,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:25:00+00:00,15.175444444444445,17.377715277777778,2930.36725,0.1415,26.391055555555557,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:26:00+00:00,15.172951388888889,17.37672222222222,2930.276263888889,0.14154166666666665,26.39103472222222,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:27:00+00:00,15.175673611111112,17.37890972222222,2930.177722222222,0.14154166666666665,26.39103472222222,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:28:00+00:00,15.177097222222223,17.37751388888889,2930.3671527777774,0.14154166666666665,26.390805555555556,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:29:00+00:00,15.170916666666667,17.37088888888889,2930.4461319444445,0.14154166666666665,26.39007638888889,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:30:00+00:00,15.17136111111111,17.368506944444444,2930.4035625,0.14127777777777778,26.38927777777778,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:31:00+00:00,15.169298611111111,17.362965277777775,2930.384798611111,0.14127777777777778,26.38909722222222,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:32:00+00:00,15.170145833333335,17.366777777777777,2930.396347222222,0.1409375,26.388354166666662,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:33:00+00:00,15.172131944444443,17.3680625,2930.528104166667,0.1409375,26.388708333333337,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:34:00+00:00,15.17257638888889,17.368944444444445,2930.4831666666664,0.14070833333333332,26.388708333333334,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:35:00+00:00,15.168715277777778,17.363506944444445,2930.633805555555,0.14070833333333332,26.388791666666666,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:36:00+00:00,15.165194444444442,17.36367361111111,2930.7242361111107,0.14070833333333332,26.388819444444444,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:37:00+00:00,15.167083333333334,17.3688125,2930.5619166666665,0.1406597222222222,26.388743055555555,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:38:00+00:00,15.166534722222224,17.36872222222222,2930.5067361111105,0.1406597222222222,26.388708333333334,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:39:00+00:00,15.168680555555554,17.366965277777776,2930.534819444444,0.1406597222222222,26.387673611111104,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:40:00+00:00,15.170090277777778,17.368319444444445,2930.3031805555556,0.140125,26.38767361111111,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:41:00+00:00,15.170020833333334,17.37167361111111,2930.5598541666664,0.140125,26.387756944444448,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:42:00+00:00,15.170638888888886,17.374631944444445,2930.6760347222225,0.140125,26.38775694444444,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:43:00+00:00,15.167590277777778,17.372333333333334,2930.8206250000003,0.140125,26.38768055555556,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:44:00+00:00,15.171222222222221,17.37547222222222,2930.928486111111,0.140125,26.38768055555556,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:45:00+00:00,15.17251388888889,17.37684722222222,2930.8175,0.140125,26.3875625,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:46:00+00:00,15.17573611111111,17.383659722222223,2930.631208333333,0.13975694444444445,26.387930555555553,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:47:00+00:00,15.173319444444445,17.38301388888889,2930.6609930555555,0.13955555555555557,26.388020833333332,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:48:00+00:00,15.164631944444446,17.369027777777777,2930.5832777777778,0.13984027777777777,26.388020833333332,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
2026-09-04 04:49:00+00:00,15.160520833333335,17.3663125,2930.5612569444443,0.13984027777777777,26.388020833333332,49.0,17.0,37.0,0.0,11.0,49.0,PM2.5,Baik
