created_at,pm25_ugm3_actual_t60,pm25_ugm3_forecast_t60,pm10_ugm3_actual_t60,pm10_ugm3_forecast_t60,co_ugm3_actual_t60,co_ugm3_forecast_t60,no2_ugm3_actual_t60,no2_ugm3_forecast_t60,o3_ugm3_actual_t60,o3_ugm3_forecast_t60,forecast_at
2026-09-05 14:40:00+00:00,12.05,28.967394,22.53,28.540604,2921.26,2688.3274,0.0,4.319804,58.69,39.028683,2026-09-05 15:40:00+00:00
2026-09-05 14:41:00+00:00,16.4,16.530304,22.94,18.996105,2666.04,2768.9077,0.0,0.5784136,59.88,36.36904,2026-09-05 15:41:00+00:00
2026-09-05 14:42:00+00:00,14.71,16.19869,14.95,18.044428,2848.81,2742.8386,0.45,0.6585815,48.54,41.181255,2026-09-05 15:42:00+00:00
2026-09-05 14:43:00+00:00,17.28,17.25866,19.28,18.254255,2867.25,2724.9836,0.32,0.7567765,19.72,38.66204,2026-09-05 15:43:00+00:00
2026-09-05 14:44:00+00:00,9.46,16.756613,8.74,18.05596,2626.17,2711.1594,0.0,0.5725633,20.37,38.714504,2026-09-05 15:44:00+00:00
2026-09-05 14:45:00+00:00,15.4,16.209425,14.23,17.686731,2598.69,2716.2627,0.18,0.86107,46.69,43.168053,2026-09-05 15:45:00+00:00
2026-09-05 14:46:00+00:00,13.43,16.425203,9.81,18.66,2838.57,2721.91,0.22,0.765511,20.53,40.9716,2026-09-05 15:46:00+00:00
2026-09-05 14:47:00+00:00,15.15,22.73664,17.99,23.44702,2789.49,2709.592,0.0,4.4966397,63.16,38.033066,2026-09-05 15:47:00+00:00
2026-09-05 14:48:00+00:00,14.88,16.111504,13.7,17.773758,2785.52,2659.4119,1.28,0.0,20.12,35.471024,2026-09-05 15:48:00+00:00
2026-09-05 14:49:00+00:00,15.39,23.5918,17.73,21.237251,2500.1,2724.7603,0.19,4.6016073,20.33,39.25701,2026-09-05 15:49:00+00:00
2026-09-05 14:50:00+00:00,14.44,29.89119,14.35,30.625599,2697.86,2704.3948,0.67,4.6849003,51.46,39.006016,2026-09-05 15:50:00+00:00
2026-09-05 14:51:00+00:00,15.19,16.531761,20.31,19.183752,2536.65,2702.0383,0.0,0.8585626,21.13,37.33367,2026-09-05 15:51:00+00:00
2026-09-05 14:52:00+00:00,16.97,16.493517,26.57,19.560884,2720.77,2732.1453,0.0,0.8908042,58.55,37.63122,2026-09-05 15:52:00+00:00
2026-09-05 14:53:00+00:00,14.98,17.597084,18.46,19.502165,2799.55,2713.1743,0.0,0.8908042,19.76,37.15391,2026-09-05 15:53:00+00:00
2026-09-05 14:54:00+00:00,14.87,16.089863,22.45,18.33695,2482.04,2721.26,0.38,0.7682876,53.38,37.82662,2026-09-05 15:54:00+00:00
2026-09-05 14:55:00+00:00,17.57,24.448524,16.73,22.636765,2797.1,2780.9685,0.0,4.4009013,20.18,41.822285,2026-09-05 15:55:00+00:00
2026-09-05 14:56:00+00:00,14.61,31.120619,15.66,28.531,2575.04,2684.2205,0.0,4.6704698,20.9,36.12709,2026-09-05 15:56:00+00:00
2026-09-05 14:57:00+00:00,11.94,19.24282,17.34,21.092964,2714.69,2716.3345,0.02,4.520345,20.42,46.568695,2026-09-05 15:57:00+00:00
2026-09-05 14:58:00+00:00,16.14,16.456566,14.65,16.572495,2828.86,2669.4443,1.32,0.6155981,19.64,37.715828,2026-09-05 15:58:00+00:00
2026-09-05 14:59:00+00:00,18.1,16.136797,20.52,17.626879,2677.81,2712.5806,0.0,0.8762476,44.45,36.602043,2026-09-05 15:59:00+00:00
2026-09-05 15:00:00+00:00,17.43,16.33734,17.8,18.106667,2743.5,2707.615,0.0,0.5121238,20.0,33.31988,2026-09-05 16:00:00+00:00
2026-09-05 15:01:00+00:00,9.24,16.236124,7.5,18.175535,2641.45,2753.2305,0.0,0.0,20.53,36.131207,2026-09-05 16:01:00+00:00
2026-09-05 15:02:00+00:00,13.63,16.42349,15.98,18.391373,2782.75,2741.4863,0.0,0.0,19.99,35.70124,2026-09-05 16:02:00+00:00
2026-09-05 15:03:00+00:00,14.65,15.806233,15.16,17.93725,2963.03,2754.7673,0.63,0.0,19.64,34.10639,2026-09-05 16:03:00+00:00
2026-09-05 15:04:00+00:00,8.67,16.29663,7.5,18.583433,2517.19,2753.8645,0.75,0.5438357,53.83,33.801254,2026-09-05 16:04:00+00:00
2026-09-05 15:05:00+00:00,16.09,15.769473,14.93,17.44003,2587.76,2714.657,0.0,0.0,20.55,34.41023,2026-09-05 16:05:00+00:00
2026-09-05 15:06:00+00:00,18.29,15.553236,18.58,18.782976,2911.2,2736.6638,0.0,0.0,52.15,32.100033,2026-09-05 16:06:00+00:00
2026-09-05 15:07:00+00:00,14.19,14.864477,19.37,17.260551,2930.84,2746.8308,0.14,0.0,20.44,31.964169,2026-09-05 16:07:00+00:00
2026-09-05 15:08:00+00:00,14.43,15.651825,17.39,18.00196,3059.9,2773.4878,0.0,0.0,59.48,33.69711,2026-09-05 16:08:00+00:00
2026-09-05 15:09:00+00:00,13.03,15.864843,12.38,17.81866,2689.27,2748.9937,0.0,0.0,20.76,31.888006,2026-09-05 16:09:00+00:00
2026-09-05 15:10:00+00:00,12.77,15.26754,11.03,18.13357,2537.66,2709.7322,0.0,0.0,20.95,28.7987,2026-09-05 16:10:00+00:00
2026-09-05 15:11:00+00:00,15.75,15.074074,18.72,18.247005,2898.1,2715.8547,0.0,0.0,20.3,31.859425,2026-09-05 16:11:00+00:00
2026-09-05 15:12:00+00:00,16.95,15.178191,16.32,18.492216,2882.41,2726.955,0.46,0.0,20.88,31.445988,2026-09-05 16:12:00+00:00
2026-09-05 15:13:00+00:00,18.14,15.472128,19.14,16.549103,2624.71,2750.9565,0.0,0.0,21.07,31.456913,2026-09-05 16:13:00+00:00
2026-09-05 15:14:00+00:00,13.47,16.116587,18.16,18.29721,2834.83,2759.2603,0.0,0.0,52.52,31.364103,2026-09-05 16:14:00+00:00
2026-09-05 15:15:00+00:00,20.05,15.450837,24.37,17.749487,3042.07,2780.1235,0.41,0.0,20.18,33.40341,2026-09-05 16:15:00+00:00
2026-09-05 15:16:00+00:00,11.42,15.536235,16.44,16.887966,2770.68,2723.1157,0.18,0.0,57.15,30.70718,2026-09-05 16:16:00+00:00
2026-09-05 15:17:00+00:00,12.43,15.413918,14.19,18.425825,2675.86,2749.0596,0.0,0.014153273,20.63,31.805481,2026-09-05 16:17:00+00:00
2026-09-05 15:18:00+00:00,14.5,15.091803,14.93,17.767673,2846.01,2747.8083,0.0,0.0,20.84,32.360203,2026-09-05 16:18:00+00:00
2026-09-05 15:19:00+00:00,16.0,16.041931,16.25,19.165812,2758.12,2766.2253,0.0,0.0,20.43,31.181087,2026-09-05 16:19:00+00:00
2026-09-05 15:20:00+00:00,20.72,14.925823,26.96,16.642897,2692.9,2808.7288,0.08,0.0,43.53,33.079697,2026-09-05 16:20:00+00:00
2026-09-05 15:21:00+00:00,13.34,15.543179,14.78,18.105427,2728.28,2733.936,0.0,0.0,57.35,33.455147,2026-09-05 16:21:00+00:00
2026-09-05 15:22:00+00:00,17.94,16.523388,19.69,18.500904,2747.63,2741.3792,0.0,0.0,20.88,32.09308,2026-09-05 16:22:00+00:00
2026-09-05 15:23:00+00:00,11.43,17.461443,12.97,19.012209,2724.12,2771.2385,0.0,0.5297424,55.03,32.09239,2026-09-05 16:23:00+00:00
2026-09-05 15:24:00+00:00,14.74,16.739738,16.29,17.514395,2667.35,2801.1436,0.0,0.75864154,21.09,31.825665,2026-09-05 16:24:00+00:00
2026-09-05 15:25:00+00:00,12.32,24.75835,14.29,20.877214,2675.09,2770.4949,0.0,0.7032415,20.29,29.830883,2026-09-05 16:25:00+00:00
2026-09-05 15:26:00+00:00,13.87,23.922712,16.06,21.70527,2749.99,2787.666,0.0,0.35322732,44.0,30.128551,2026-09-05 16:26:00+00:00
2026-09-05 15:27:00+00:00,17.32,24.702364,17.23,22.481075,2665.31,2857.9055,0.0,0.3847314,40.87,30.768263,2026-09-05 16:27:00+00:00
2026-09-05 15:28:00+00:00,14.83,17.193209,11.86,17.991709,2577.29,2810.4526,0.0,0.3844765,49.05,33.266495,2026-09-05 16:28:00+00:00
2026-09-05 15:29:00+00:00,14.08,16.431477,16.89,17.964912,2794.5,2799.0674,0.0,0.0,20.06,31.776918,2026-09-05 16:29:00+00:00
2026-09-05 15:30:00+00:00,13.36,22.403515,12.73,21.070398,2731.34,2785.5244,0.0,0.0,53.93,31.701345,2026-09-05 16:30:00+00:00
2026-09-05 15:31:00+00:00,13.99,16.194048,9.85,17.76072,2867.73,2799.6836,0.0,3.67371,20.12,31.079327,2026-09-05 16:31:00+00:00
2026-09-05 15:32:00+00:00,14.65,17.089157,18.82,18.115038,2803.42,2824.409,0.0,0.0,20.82,30.553549,2026-09-05 16:32:00+00:00
2026-09-05 15:33:00+00:00,18.56,29.045763,23.05,28.729668,2883.76,2828.6475,0.0,0.0,52.79,32.80987,2026-09-05 16:33:00+00:00
2026-09-05 15:34:00+00:00,17.27,27.79634,16.92,24.889648,2702.12,2848.5347,0.68,1.0407547,20.81,32.196827,2026-09-05 16:34:00+00:00
2026-09-05 15:35:00+00:00,14.82,29.832327,17.5,31.785645,2410.08,2797.0999,0.29,2.0644312,46.62,33.793873,2026-09-05 16:35:00+00:00
2026-09-05 15:36:00+00:00,13.36,27.591686,14.89,29.531124,2718.78,2822.394,0.0,0.92561954,20.76,32.061207,2026-09-05 16:36:00+00:00
2026-09-05 15:37:00+00:00,20.25,28.05625,25.87,29.00857,2650.33,2799.3423,0.0,0.9018317,45.03,31.593857,2026-09-05 16:37:00+00:00
2026-09-05 15:38:00+00:00,13.31,27.720951,12.12,29.350336,2784.39,2823.4556,0.0,7.8683653,47.76,30.90176,2026-09-05 16:38:00+00:00
2026-09-05 15:39:00+00:00,13.79,28.56359,14.17,28.988144,2695.24,2796.519,0.0,7.215203,20.12,30.946714,2026-09-05 16:39:00+00:00
2026-09-05 15:40:00+00:00,16.37,31.278246,17.85,30.24578,2909.18,2809.8682,0.0,2.6131287,51.96,33.402718,2026-09-05 16:40:00+00:00
2026-09-05 15:41:00+00:00,12.91,32.90616,16.06,33.29516,2804.84,2819.368,0.0,1.9256594,20.76,35.988026,2026-09-05 16:41:00+00:00
2026-09-05 15:42:00+00:00,10.09,32.695312,11.54,34.573967,2573.75,2786.1797,0.0,0.08328098,20.35,33.91467,2026-09-05 16:42:00+00:00
2026-09-05 15:43:00+00:00,16.93,31.982819,17.65,31.51064,3173.05,2819.2578,0.0,0.0,43.19,33.70152,2026-09-05 16:43:00+00:00
2026-09-05 15:44:00+00:00,11.72,28.210197,16.66,30.402403,2880.48,2818.352,0.0,0.15027909,20.53,31.223244,2026-09-05 16:44:00+00:00
2026-09-05 15:45:00+00:00,16.63,28.907684,26.0,30.248781,2507.79,2846.0034,0.0,0.14235798,20.12,32.572468,2026-09-05 16:45:00+00:00
2026-09-05 15:46:00+00:00,10.77,26.923843,11.47,25.562666,2726.87,2922.5457,0.0,1.4808917,20.72,31.92147,2026-09-05 16:46:00+00:00
2026-09-05 15:47:00+00:00,13.58,28.64766,15.42,26.950798,2734.47,2819.713,0.0,3.8041587,42.97,31.842997,2026-09-05 16:47:00+00:00
2026-09-05 15:48:00+00:00,17.39,29.153385,21.56,27.836092,3025.06,2798.8862,0.39,3.964379,20.06,32.56127,2026-09-05 16:48:00+00:00
2026-09-05 15:49:00+00:00,18.19,27.400661,18.77,24.253246,2813.36,2804.232,0.0,3.9102118,42.04,33.548916,2026-09-05 16:49:00+00:00
2026-09-05 15:50:00+00:00,12.14,22.691553,14.32,26.90088,2661.27,2835.5671,0.66,5.5457478,40.08,31.907095,2026-09-05 16:50:00+00:00
2026-09-05 15:51:00+00:00,13.77,21.807074,13.53,24.441116,2803.28,2810.1619,0.0,5.4552445,45.83,32.439682,2026-09-05 16:51:00+00:00
2026-09-05 15:52:00+00:00,15.56,21.893799,17.78,25.228416,2648.94,2794.6409,0.0,2.437769,19.83,34.157326,2026-09-05 16:52:00+00:00
2026-09-05 15:53:00+00:00,12.73,22.447647,16.46,24.659016,2732.47,2862.759,0.0,3.5110357,20.38,33.336365,2026-09-05 16:53:00+00:00
2026-09-05 15:54:00+00:00,18.52,23.442663,24.31,25.211754,2866.78,2814.1016,1.35,0.36311954,37.51,35.406456,2026-09-05 16:54:00+00:00
2026-09-05 15:55:00+00:00,17.64,22.292404,20.62,24.264124,2885.93,2849.0493,0.0,0.5763127,20.99,33.828777,2026-09-05 16:55:00+00:00
2026-09-05 15:56:00+00:00,16.39,22.537718,20.37,26.422428,2770.2,2837.5151,0.0,4.052869,43.82,34.5954,2026-09-05 16:56:00+00:00
2026-09-05 15:57:00+00:00,18.64,22.876143,25.08,28.678919,2791.24,2850.2478,0.15,4.0645385,20.24,32.623695,2026-09-05 16:57:00+00:00
2026-09-05 15:58:00+00:00,13.61,24.466675,17.28,29.915403,2684.65,2856.5054,0.0,3.8571084,38.28,29.344446,2026-09-05 16:58:00+00:00
2026-09-05 15:59:00+00:00,16.01,23.115211,16.55,28.392141,2644.39,2846.6213,0.0,3.9231975,39.91,29.664581,2026-09-05 16:59:00+00:00
2026-09-05 16:00:00+00:00,19.31,31.868216,22.35,40.973392,2713.08,2925.6357,0.16,4.008873,41.27,29.563385,2026-09-05 17:00:00+00:00
2026-09-05 16:01:00+00:00,17.33,36.06005,16.22,41.410793,2887.29,2878.9443,0.42,1.1144369,20.33,29.202524,2026-09-05 17:01:00+00:00
2026-09-05 16:02:00+00:00,10.59,33.879887,13.26,41.57311,2896.56,2859.239,0.0,0.95596606,45.5,30.46569,2026-09-05 17:02:00+00:00
2026-09-05 16:03:00+00:00,13.96,32.522644,10.83,40.129322,3021.78,2860.8503,0.22,4.179067,20.19,30.04158,2026-09-05 17:03:00+00:00
2026-09-05 16:04:00+00:00,14.71,42.81082,13.38,39.18653,2967.76,2886.796,0.0,0.006628614,21.11,27.21487,2026-09-05 17:04:00+00:00
2026-09-05 16:05:00+00:00,15.85,44.993267,16.97,41.970974,2897.27,2861.0564,0.0,0.0,20.13,28.174248,2026-09-05 17:05:00+00:00
2026-09-05 16:06:00+00:00,19.76,44.539906,19.88,43.62945,2874.44,2931.6729,0.57,0.0,21.04,28.18897,2026-09-05 17:06:00+00:00
2026-09-05 16:07:00+00:00,13.39,43.9525,17.74,39.691063,3001.9,2958.8735,0.0,0.0,19.84,29.34575,2026-09-05 17:07:00+00:00
2026-09-05 16:08:00+00:00,14.41,43.57462,18.11,40.50046,2974.87,2933.191,0.0,0.0,20.62,29.324617,2026-09-05 17:08:00+00:00
2026-09-05 16:09:00+00:00,14.91,36.1387,18.8,40.841717,2893.64,2954.7744,0.0,0.0,19.95,29.901909,2026-09-05 17:09:00+00:00
2026-09-05 16:10:00+00:00,17.85,36.185253,19.36,42.406208,3034.23,2874.2217,0.0,0.0047059096,20.87,28.869333,2026-09-05 17:10:00+00:00
2026-09-05 16:11:00+00:00,20.05,34.81737,26.72,42.80806,3000.07,2970.6685,0.58,0.0,20.7,29.11915,2026-09-05 17:11:00+00:00
2026-09-05 16:12:00+00:00,20.82,37.70675,20.98,40.769802,2651.15,2932.2446,0.0,0.0,20.78,28.774046,2026-09-05 17:12:00+00:00
2026-09-05 16:13:00+00:00,14.7,36.022465,17.85,40.91357,2936.49,2926.862,0.27,0.0,33.92,28.512268,2026-09-05 17:13:00+00:00
2026-09-05 16:14:00+00:00,13.67,30.612503,13.87,38.520554,2802.19,2950.4917,0.0,0.0,35.53,28.110344,2026-09-05 17:14:00+00:00
2026-09-05 16:15:00+00:00,15.54,38.107597,17.75,43.475246,2691.34,2964.4495,0.0,0.0,33.38,28.535868,2026-09-05 17:15:00+00:00
2026-09-05 16:16:00+00:00,19.43,38.46586,26.89,39.160316,2875.67,2967.8875,0.0,0.0,20.44,28.159853,2026-09-05 17:16:00+00:00
2026-09-05 16:17:00+00:00,14.27,40.608738,11.95,42.05905,3145.69,2897.6453,0.64,0.67020065,19.89,27.794558,2026-09-05 17:17:00+00:00
2026-09-05 16:18:00+00:00,18.71,41.134163,21.78,40.038548,2924.01,2951.906,0.0,0.0,20.27,28.551268,2026-09-05 17:18:00+00:00
2026-09-05 16:19:00+00:00,16.41,41.46816,15.36,40.991646,2804.26,2940.9917,0.0,0.0,20.16,27.162231,2026-09-05 17:19:00+00:00
2026-09-05 16:20:00+00:00,10.91,45.148186,11.82,45.624542,3008.16,2918.8699,0.0,0.0,39.88,27.160067,2026-09-05 17:20:00+00:00
2026-09-05 16:21:00+00:00,13.14,45.343117,13.83,43.462864,2893.37,2953.6206,0.68,0.0,21.01,27.568466,2026-09-05 17:21:00+00:00
2026-09-05 16:22:00+00:00,14.49,44.605976,15.99,43.06337,2912.06,2881.0906,0.0,0.0,21.06,26.600622,2026-09-05 17:22:00+00:00
2026-09-05 16:23:00+00:00,15.61,43.629517,16.05,42.034393,2978.69,2943.9092,0.0,0.0,20.46,27.514696,2026-09-05 17:23:00+00:00
2026-09-05 16:24:00+00:00,14.48,29.949902,18.29,31.87801,2938.34,2901.4438,0.0,0.0,20.52,27.015337,2026-09-05 17:24:00+00:00
2026-09-05 16:25:00+00:00,16.45,24.6814,16.03,29.976511,2683.44,2878.4229,0.0,0.0,33.49,24.59657,2026-09-05 17:25:00+00:00
2026-09-05 16:26:00+00:00,13.05,24.441244,16.16,29.58132,2825.15,2921.6123,1.35,0.0,37.3,25.434813,2026-09-05 17:26:00+00:00
2026-09-05 16:27:00+00:00,14.53,24.836027,15.58,30.52448,3048.18,2892.9785,0.0,0.0,20.36,25.787739,2026-09-05 17:27:00+00:00
2026-09-05 16:28:00+00:00,14.28,24.395363,18.59,30.34397,3112.06,2886.0903,0.0,0.0,20.71,25.57535,2026-09-05 17:28:00+00:00
2026-09-05 16:29:00+00:00,18.38,24.831673,18.22,30.106213,3173.59,2897.2607,0.26,0.0,19.64,26.020035,2026-09-05 17:29:00+00:00
2026-09-05 16:30:00+00:00,13.63,17.917772,13.94,24.758867,3118.18,2877.5774,0.0,0.0,38.95,27.950167,2026-09-05 17:30:00+00:00
2026-09-05 16:31:00+00:00,18.11,17.209333,21.68,18.853523,2822.73,2840.9705,0.0,0.0,20.74,26.916937,2026-09-05 17:31:00+00:00
2026-09-05 16:32:00+00:00,14.06,17.665829,13.77,18.229725,3043.23,2953.5078,0.0,0.0,35.66,25.73937,2026-09-05 17:32:00+00:00
2026-09-05 16:33:00+00:00,17.63,17.475279,18.85,22.67506,2874.75,2903.8494,0.0,0.0,34.53,27.018576,2026-09-05 17:33:00+00:00
2026-09-05 16:34:00+00:00,15.36,17.2531,17.86,19.060055,2941.36,2893.0208,0.0,0.14205977,20.27,27.339449,2026-09-05 17:34:00+00:00
2026-09-05 16:35:00+00:00,20.02,17.319077,21.86,18.8688,3154.24,2879.0955,0.0,0.0,20.37,26.844679,2026-09-05 17:35:00+00:00
2026-09-05 16:36:00+00:00,14.96,16.92263,19.23,18.398643,2976.42,2893.1824,0.14,0.0,34.7,26.85209,2026-09-05 17:36:00+00:00
2026-09-05 16:37:00+00:00,17.52,17.462465,18.23,23.241741,2962.14,2886.8594,0.72,0.0,37.37,25.846972,2026-09-05 17:37:00+00:00
2026-09-05 16:38:00+00:00,17.63,17.2637,17.52,23.142302,2798.56,2888.8228,0.0,0.066305794,19.88,25.884718,2026-09-05 17:38:00+00:00
2026-09-05 16:39:00+00:00,16.96,17.782377,20.66,23.395338,2964.95,2888.8618,0.45,0.31056803,37.63,25.903849,2026-09-05 17:39:00+00:00
2026-09-05 16:40:00+00:00,14.58,17.319313,12.41,23.092129,3343.55,2931.424,0.0,0.0,20.45,26.111414,2026-09-05 17:40:00+00:00
2026-09-05 16:41:00+00:00,14.55,17.836271,13.81,23.541101,2806.82,2917.2783,0.0,0.18190484,35.42,26.205564,2026-09-05 17:41:00+00:00
2026-09-05 16:42:00+00:00,14.46,17.34169,12.08,23.37258,3126.93,2871.5347,0.0,0.014025454,31.66,25.881462,2026-09-05 17:42:00+00:00
2026-09-05 16:43:00+00:00,20.69,17.420517,20.66,23.273752,3097.25,2956.5054,0.65,0.0,20.34,26.17748,2026-09-05 17:43:00+00:00
2026-09-05 16:44:00+00:00,13.86,18.247913,14.7,23.564318,2930.77,2933.1436,0.0,0.015733872,30.88,26.185635,2026-09-05 17:44:00+00:00
2026-09-05 16:45:00+00:00,9.83,17.662226,10.79,24.045887,2909.99,2942.816,0.0,0.34002396,20.15,25.621946,2026-09-05 17:45:00+00:00
2026-09-05 16:46:00+00:00,15.92,20.105825,18.31,25.059677,2975.31,2874.5508,0.0,0.6518825,33.03,26.506716,2026-09-05 17:46:00+00:00
2026-09-05 16:47:00+00:00,19.69,17.27229,19.21,24.773237,3147.21,2925.383,0.0,0.22041285,20.83,25.062323,2026-09-05 17:47:00+00:00
2026-09-05 16:48:00+00:00,17.99,17.485561,25.8,24.52737,3018.92,2911.2314,0.0,0.0,20.55,25.618176,2026-09-05 17:48:00+00:00
2026-09-05 16:49:00+00:00,17.52,17.700909,22.1,24.917019,3118.04,2971.3792,0.0,0.035205588,20.15,25.314436,2026-09-05 17:49:00+00:00
2026-09-05 16:50:00+00:00,18.76,17.778038,20.03,19.373793,3240.21,2953.947,0.0,0.11636301,29.54,25.125404,2026-09-05 17:50:00+00:00
2026-09-05 16:51:00+00:00,18.76,18.08891,21.45,23.971533,3128.96,2988.291,0.0,0.3643694,20.09,25.206436,2026-09-05 17:51:00+00:00
2026-09-05 16:52:00+00:00,20.65,17.485422,23.98,18.27059,3301.33,2999.065,0.0,0.22825527,19.99,24.60001,2026-09-05 17:52:00+00:00
2026-09-05 16:53:00+00:00,15.94,17.28366,19.76,18.692558,3096.83,2973.1365,0.02,0.07635737,29.33,24.536217,2026-09-05 17:53:00+00:00
2026-09-05 16:54:00+00:00,15.45,17.613277,18.76,23.802277,3382.36,2958.0679,0.0,0.42645624,20.97,23.7699,2026-09-05 17:54:00+00:00
2026-09-05 16:55:00+00:00,14.6,18.393461,18.1,24.87326,3164.33,3000.8674,0.26,0.6564312,20.82,23.986427,2026-09-05 17:55:00+00:00
2026-09-05 16:56:00+00:00,21.4,18.335413,31.96,25.1327,3177.13,3033.393,0.77,0.59087515,31.0,23.95259,2026-09-05 17:56:00+00:00
2026-09-05 16:57:00+00:00,16.75,20.150698,24.38,25.182808,3105.4,3025.4382,0.0,0.0,19.75,24.366215,2026-09-05 17:57:00+00:00
2026-09-05 16:58:00+00:00,15.74,18.182598,19.17,25.291231,2637.37,3025.5435,0.0,0.0,20.43,24.8552,2026-09-05 17:58:00+00:00
2026-09-05 16:59:00+00:00,15.66,18.32703,22.28,25.335217,3068.02,2973.4705,0.43,0.0,19.86,24.151989,2026-09-05 17:59:00+00:00
2026-09-05 17:00:00+00:00,15.28,15.020986,15.88,16.909817,3028.18,3019.4307,0.0,0.0,32.13,23.627663,2026-09-05 18:00:00+00:00
2026-09-05 17:01:00+00:00,11.13,15.531349,8.44,17.900063,2685.08,3006.3142,0.0,0.008586233,20.59,23.556417,2026-09-05 18:01:00+00:00
2026-09-05 17:02:00+00:00,16.52,15.089567,13.62,17.578962,3071.78,3035.8132,0.0,0.052589685,20.73,23.370472,2026-09-05 18:02:00+00:00
2026-09-05 17:03:00+00:00,11.94,15.517084,12.53,17.701393,3129.26,2977.2295,0.0,0.02973184,30.81,25.26214,2026-09-05 18:03:00+00:00
2026-09-05 17:04:00+00:00,19.48,16.473034,19.34,17.62529,3122.96,3019.2688,0.0,0.32338265,30.66,21.628845,2026-09-05 18:04:00+00:00
2026-09-05 17:05:00+00:00,18.92,15.442853,21.22,18.23509,2915.41,3006.1448,0.0,0.0,20.09,23.782331,2026-09-05 18:05:00+00:00
2026-09-05 17:06:00+00:00,16.14,14.849042,18.57,17.069025,3203.26,3053.7676,0.0,0.07510527,20.78,23.340136,2026-09-05 18:06:00+00:00
2026-09-05 17:07:00+00:00,9.77,15.361909,8.53,18.187283,2941.45,3038.0562,0.95,0.0,28.69,23.555252,2026-09-05 18:07:00+00:00
2026-09-05 17:08:00+00:00,18.08,14.944471,19.53,17.530725,3264.25,3087.5798,0.0,0.0,28.83,23.59637,2026-09-05 18:08:00+00:00
2026-09-05 17:09:00+00:00,14.52,15.4579735,13.44,17.723606,3145.86,3074.484,0.03,0.0,30.43,23.196358,2026-09-05 18:09:00+00:00
2026-09-05 17:10:00+00:00,14.57,15.370084,20.15,16.21456,3025.05,3085.2375,0.0,0.757075,29.53,24.169655,2026-09-05 18:10:00+00:00
2026-09-05 17:11:00+00:00,17.78,15.361632,14.59,17.948353,2818.08,3109.725,0.02,0.8946709,29.16,23.045725,2026-09-05 18:11:00+00:00
2026-09-05 17:12:00+00:00,17.19,15.170453,23.63,17.762474,2904.2,3098.8435,0.0,0.8688282,19.74,21.621645,2026-09-05 18:12:00+00:00
2026-09-05 17:13:00+00:00,14.82,15.287968,13.64,18.2358,3065.93,3121.8887,0.0,0.8019601,20.28,21.88727,2026-09-05 18:13:00+00:00
2026-09-05 17:14:00+00:00,16.92,15.158239,23.03,17.71742,3028.6,3111.0217,0.0,0.81491584,20.97,21.986279,2026-09-05 18:14:00+00:00
2026-09-05 17:15:00+00:00,17.59,15.149784,16.6,17.379078,3219.68,3044.8406,0.26,0.82886493,28.77,22.07956,2026-09-05 18:15:00+00:00
2026-09-05 17:16:00+00:00,16.8,14.756977,20.32,17.246006,3119.2,3061.0947,0.0,0.8529115,27.15,22.752295,2026-09-05 18:16:00+00:00
2026-09-05 17:17:00+00:00,14.72,15.27217,15.09,17.77198,3036.59,3115.287,0.0,4.773726,20.4,22.307064,2026-09-05 18:17:00+00:00
2026-09-05 17:18:00+00:00,16.08,14.963213,19.01,17.447973,3191.81,3054.1099,0.0,0.7994396,29.13,22.177774,2026-09-05 18:18:00+00:00
2026-09-05 17:19:00+00:00,17.69,15.036476,26.21,17.93834,3091.84,3094.152,0.0,0.0,19.82,22.353754,2026-09-05 18:19:00+00:00
2026-09-05 17:20:00+00:00,14.98,14.823544,17.56,17.790016,2904.0,3085.2031,0.55,0.0,28.91,22.40288,2026-09-05 18:20:00+00:00
2026-09-05 17:21:00+00:00,14.95,14.951944,17.91,17.524895,3089.56,3035.5813,0.0,0.0,28.24,22.386202,2026-09-05 18:21:00+00:00
2026-09-05 17:22:00+00:00,15.37,14.923,18.99,17.036526,3056.73,3081.8474,0.0,0.04941901,20.52,22.25375,2026-09-05 18:22:00+00:00
2026-09-05 17:23:00+00:00,12.64,14.874321,17.1,17.289347,3102.05,3107.8928,0.0,0.008733996,20.78,22.685398,2026-09-05 18:23:00+00:00
2026-09-05 17:24:00+00:00,16.89,14.386907,15.32,17.07347,2947.81,3101.7166,0.0,0.039738312,27.75,22.916471,2026-09-05 18:24:00+00:00
2026-09-05 17:25:00+00:00,10.43,14.714921,13.29,16.811668,2861.12,3129.4053,0.0,0.0,19.9,21.761803,2026-09-05 18:25:00+00:00
2026-09-05 17:26:00+00:00,17.56,14.422333,22.02,17.124226,3300.76,3097.0957,0.0,0.0,25.33,21.482536,2026-09-05 18:26:00+00:00
2026-09-05 17:27:00+00:00,11.11,15.026235,9.82,17.457258,3015.22,3104.8157,0.96,0.11383473,20.53,22.031696,2026-09-05 18:27:00+00:00
2026-09-05 17:28:00+00:00,14.08,14.842017,13.24,16.888416,3024.65,3136.5488,0.0,0.0,24.74,22.142078,2026-09-05 18:28:00+00:00
2026-09-05 17:29:00+00:00,16.58,14.90738,22.26,17.48709,3236.97,3160.7903,0.0,0.0,25.55,22.431322,2026-09-05 18:29:00+00:00
2026-09-05 17:30:00+00:00,12.28,14.743715,11.44,17.003157,3317.59,3174.334,0.0,0.13177088,26.34,21.76289,2026-09-05 18:30:00+00:00
