created_at,pm25_ugm3,pm10_ugm3,co_ugm3,no2_ugm3,o3_ugm3,any_zscore_anomaly,zscore_anomaly_count,iforest_anomaly,iforest_score,anomaly_evidence,anomaly_level,anomaly_alert,ispu_total,dominant_pollutant,ispu_category,air_quality_alert,forecast_at,forecast_indicator_total,forecast_dominant_pollutant,forecast_alert,has_alert,alert_type,severity,alert_message,alert_event_id
2026-09-02 19:21:00+00:00,15.76,21.03,3148.09,0.67,19.63,False,0,False,0.2403945729064894,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:22:00+00:00,11.64,16.13,3442.93,0.0,19.63,False,0,False,0.2549771972985397,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:23:00+00:00,13.84,14.98,3292.85,0.0,19.63,False,0,False,0.2697826942695072,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:24:00+00:00,17.82,17.23,3348.67,0.0,19.75,False,0,False,0.2643977696960602,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:25:00+00:00,13.69,18.18,3414.07,1.49,20.99,False,0,False,0.1608136275491688,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:26:00+00:00,11.33,17.12,3232.3,0.0,19.63,False,0,False,0.2655915356932132,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:27:00+00:00,15.42,22.04,3137.06,0.14,19.63,False,0,False,0.2381066511993624,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:28:00+00:00,14.43,15.73,3558.86,0.0,19.63,False,0,False,0.2495703694399875,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:29:00+00:00,14.23,18.32,3397.16,0.0,20.72,False,0,False,0.2604308780591071,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:30:00+00:00,12.66,13.72,3082.01,0.8,19.63,False,0,False,0.2192764667606115,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:31:00+00:00,17.09,17.59,3279.91,0.0,19.88,False,0,False,0.2746502770614651,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:32:00+00:00,14.25,16.51,3132.77,0.0,19.63,False,0,False,0.2774475139949597,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:33:00+00:00,16.15,17.36,3127.18,0.0,20.0,False,0,False,0.2532650657769991,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:34:00+00:00,13.71,18.77,3425.29,0.0,19.99,False,0,False,0.2608046725580936,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:35:00+00:00,16.19,17.86,3202.67,0.25,20.36,False,0,False,0.2529308757502179,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:36:00+00:00,17.63,22.61,3181.51,0.0,20.71,False,0,False,0.2460197039637093,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:37:00+00:00,13.47,12.84,3461.39,0.0,19.63,False,0,False,0.2436503663628811,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:38:00+00:00,12.76,16.24,3360.34,0.0,19.86,False,0,False,0.2675548516793023,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:39:00+00:00,16.03,16.01,3386.36,0.0,20.79,False,0,False,0.2709515029069415,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:40:00+00:00,11.37,9.38,3370.1,0.72,19.78,False,0,False,0.1840847597828914,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:41:00+00:00,16.46,20.61,3176.08,0.0,20.04,False,0,False,0.2725635887337276,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:42:00+00:00,15.34,20.13,3245.25,0.0,20.61,False,0,False,0.2801206087363235,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:43:00+00:00,15.09,19.98,3229.54,0.73,20.35,False,0,False,0.2361594445350378,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:44:00+00:00,15.15,18.03,3524.77,0.0,19.78,False,0,False,0.256888872997464,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:45:00+00:00,14.82,22.84,3274.13,0.0,19.63,False,0,False,0.2637022044655482,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:46:00+00:00,10.16,10.78,3222.39,0.0,20.31,False,0,False,0.2325927062554633,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:47:00+00:00,16.32,19.49,3419.91,0.0,20.66,False,0,False,0.244851884010492,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:48:00+00:00,13.07,15.21,3404.2,0.0,20.53,False,0,False,0.2676296025382783,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:49:00+00:00,12.72,12.58,3184.3,0.0,20.31,False,0,False,0.2739456933266854,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:50:00+00:00,18.4,18.83,3061.88,0.0,19.63,False,0,False,0.2716556777518509,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:51:00+00:00,23.99,28.38,3357.0,0.0,19.63,True,2,False,0.1817752783693901,Z-Score,Moderate,True,51.0,PM2.5,Sedang,False,,,,,True,Anomaly,Low,Perubahan tidak biasa terdeteksi pada beberapa parameter kualitas udara.,16.0
2026-09-02 19:52:00+00:00,18.08,22.12,3377.84,0.0,20.42,False,0,False,0.2496070295038413,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:53:00+00:00,12.59,16.39,3570.95,0.0,20.78,False,0,False,0.2437026495676578,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:54:00+00:00,17.79,19.15,3379.33,0.0,20.22,False,0,False,0.2624013577029904,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:55:00+00:00,15.5,18.74,3382.77,0.0,19.63,False,0,False,0.2660403831072958,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:56:00+00:00,18.98,23.56,3186.48,0.0,19.63,False,0,False,0.2690842560817219,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:57:00+00:00,16.52,17.5,3367.45,0.0,20.74,False,0,False,0.2647131235723212,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:58:00+00:00,15.69,17.96,3264.91,0.0,19.63,False,0,False,0.2739388934666377,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 19:59:00+00:00,17.67,18.91,3424.39,0.0,19.63,False,0,False,0.2440877330730948,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:00:00+00:00,14.58,16.81,3328.67,0.0,20.24,False,0,False,0.2713434877297712,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:01:00+00:00,15.38,15.06,3334.94,1.0,20.59,False,0,False,0.2099954621446624,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:02:00+00:00,11.91,15.09,3522.64,0.0,20.33,False,0,False,0.250865258570972,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:03:00+00:00,15.57,17.55,3442.48,0.0,21.02,False,0,False,0.2617151562287817,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:04:00+00:00,14.46,13.76,3341.56,0.0,19.63,False,0,False,0.2675587788748774,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:05:00+00:00,16.76,20.43,3314.38,0.19,19.63,False,0,False,0.2487689395726902,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:06:00+00:00,15.04,19.26,3564.29,0.0,19.63,False,0,False,0.2466134838686938,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:07:00+00:00,14.62,14.02,3309.02,0.0,19.63,False,0,False,0.2691279415195001,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:08:00+00:00,14.83,16.64,3202.47,0.0,20.27,False,0,False,0.2702438705692807,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:09:00+00:00,14.09,19.9,3310.69,0.0,19.91,False,0,False,0.2692403920356122,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:10:00+00:00,17.63,21.69,3310.35,0.0,19.63,False,0,False,0.2675420963342594,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:11:00+00:00,15.26,22.87,3597.84,0.0,19.63,False,0,False,0.2348265817761844,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:12:00+00:00,16.99,19.5,3284.24,0.0,19.9,False,0,False,0.2730001749519558,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:13:00+00:00,9.75,13.15,3275.82,0.0,20.57,False,0,False,0.2444324719509384,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:14:00+00:00,14.09,16.59,3384.48,0.0,20.05,False,0,False,0.2464725696196562,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:15:00+00:00,12.24,14.44,3572.18,0.0,19.65,False,0,False,0.2449629194982913,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:16:00+00:00,16.33,19.73,3200.69,0.0,19.95,False,0,False,0.2824880747898756,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:17:00+00:00,17.57,20.24,3183.73,0.0,19.63,False,0,False,0.2774605118886084,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:18:00+00:00,16.04,14.64,3214.24,0.21,19.63,False,0,False,0.2194626942386041,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:19:00+00:00,13.45,13.53,3415.51,0.0,20.34,False,0,False,0.2604189940876619,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:20:00+00:00,13.87,11.58,3392.73,0.0,19.63,False,0,False,0.2560938118453718,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:21:00+00:00,14.29,17.54,3153.5,0.0,20.6,False,0,False,0.2832437901580552,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:22:00+00:00,14.79,17.32,3313.08,0.0,19.63,False,0,False,0.2658372979570926,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:23:00+00:00,17.56,19.74,3174.8,0.0,19.71,False,0,False,0.2824544948703649,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:24:00+00:00,17.55,15.81,3341.29,0.79,19.63,False,0,False,0.2172536272529209,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:25:00+00:00,15.55,17.54,3487.08,0.0,19.63,False,0,False,0.2530845427096456,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:26:00+00:00,16.68,20.25,3422.31,0.0,19.63,False,0,False,0.2497906724027013,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:27:00+00:00,12.37,13.93,3636.32,0.0,19.63,False,0,False,0.2279717901459728,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:28:00+00:00,15.41,14.13,3578.7,0.0,19.63,False,0,False,0.2398590426319534,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:29:00+00:00,14.86,12.01,3437.74,0.0,21.06,False,0,False,0.2518688770452026,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:30:00+00:00,19.29,18.94,3218.44,0.0,20.15,False,0,False,0.2659381730384628,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:31:00+00:00,18.41,25.8,3358.67,0.0,20.62,False,0,False,0.2345806350868576,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:32:00+00:00,14.32,14.85,3240.63,0.0,19.63,False,0,False,0.2664388953888484,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:33:00+00:00,19.75,23.16,3178.25,0.0,19.63,False,0,False,0.2626944758405442,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:34:00+00:00,14.6,18.54,3097.94,0.0,19.63,False,0,False,0.2738117657693228,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:35:00+00:00,12.44,13.69,3420.19,0.0,20.4,False,0,False,0.2498646032326788,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:36:00+00:00,12.27,11.85,3194.29,0.0,20.83,False,0,False,0.2648585993583555,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:37:00+00:00,14.64,14.72,3358.36,0.01,20.04,False,0,False,0.2639556163472821,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:38:00+00:00,14.67,23.56,3328.97,0.0,20.61,False,0,False,0.2615693317663803,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:39:00+00:00,17.53,22.52,3312.0,0.0,19.63,False,0,False,0.2631759479994852,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:40:00+00:00,15.1,19.57,3314.86,0.47,19.63,False,0,False,0.2359140999908365,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:41:00+00:00,18.23,21.47,3390.51,0.0,19.63,False,0,False,0.2553780724665331,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:42:00+00:00,17.07,21.64,3070.2,0.0,20.35,False,0,False,0.2677916261991102,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:43:00+00:00,16.32,20.29,3468.11,0.0,20.73,False,0,False,0.2427759608914696,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:44:00+00:00,16.15,17.49,3040.06,0.0,19.63,False,0,False,0.2864438955542934,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:45:00+00:00,21.52,28.72,3295.89,0.0,20.27,False,0,False,0.2018263256049248,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:46:00+00:00,13.42,13.73,3398.09,1.02,21.13,True,1,False,0.1939289489427333,Z-Score,Observation,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:47:00+00:00,18.56,17.7,3183.14,0.0,19.63,False,0,False,0.2749126506878296,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:48:00+00:00,13.84,10.84,3204.09,0.0,19.63,False,0,False,0.2380204849252361,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:49:00+00:00,11.35,14.79,3060.91,0.0,19.63,False,0,False,0.2540650121689148,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:50:00+00:00,12.74,13.66,3426.48,0.94,20.24,True,1,False,0.1958418637894247,Z-Score,Observation,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:51:00+00:00,17.31,18.85,3500.04,0.89,19.63,True,1,False,0.1772970238124482,Z-Score,Observation,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:52:00+00:00,16.37,17.58,3265.22,0.0,20.59,False,0,False,0.2375637894338924,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:53:00+00:00,19.39,23.18,3412.37,0.0,19.63,False,0,False,0.2325035879819014,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:54:00+00:00,14.66,23.52,3411.77,0.0,19.74,False,0,False,0.2192636095194393,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:55:00+00:00,19.42,24.48,3248.35,0.0,20.28,False,0,False,0.2515532062454586,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:56:00+00:00,17.15,19.04,2996.93,1.36,19.63,True,1,False,0.1818554823542109,Z-Score,Observation,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:57:00+00:00,18.17,20.64,3256.33,0.12,19.63,False,0,False,0.2432098818213822,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:58:00+00:00,17.15,23.53,3349.9,0.0,19.63,False,0,False,0.2463059992690921,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 20:59:00+00:00,17.56,17.72,3367.52,0.0,19.63,False,0,False,0.2643393012398608,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:00:00+00:00,13.9,18.34,3022.02,0.0,19.63,False,0,False,0.2769976124605322,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:01:00+00:00,16.24,19.98,3319.86,0.0,20.94,False,0,False,0.2714581907511063,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:02:00+00:00,15.9,18.84,3251.66,0.0,21.09,False,0,False,0.2634380143238666,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:03:00+00:00,21.11,20.01,3224.03,0.0,19.99,False,0,False,0.2373843790200761,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:04:00+00:00,16.29,19.45,3155.12,0.0,19.9,False,0,False,0.2362664367715109,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:05:00+00:00,18.84,22.32,3011.22,0.0,19.63,False,0,False,0.2572572806100394,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:06:00+00:00,17.89,20.51,2780.39,0.59,20.62,True,1,False,0.2362464218646116,Z-Score,Observation,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:07:00+00:00,16.35,21.48,3165.68,0.0,19.63,False,0,False,0.2649720501396341,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:08:00+00:00,14.6,14.46,3149.98,1.12,20.29,True,1,False,0.1799365606643573,Z-Score,Observation,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:09:00+00:00,15.8,20.91,3310.01,0.45,20.42,False,0,False,0.2259296880946986,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:10:00+00:00,13.72,16.39,3184.5,0.0,19.63,False,0,False,0.2775276973621822,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:11:00+00:00,8.8,7.5,3145.98,0.0,20.16,False,0,False,0.1763785287395244,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:12:00+00:00,14.49,17.29,3091.29,0.0,19.63,False,0,False,0.2742471075343012,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:13:00+00:00,14.14,15.51,3087.45,0.0,20.54,False,0,False,0.2567075766271224,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:14:00+00:00,15.38,14.4,3232.83,1.19,20.97,True,1,False,0.1834270918932656,Z-Score,Observation,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:15:00+00:00,15.28,21.32,3292.32,0.0,19.83,False,0,False,0.2688343620517084,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:16:00+00:00,14.82,15.06,3116.12,0.0,20.87,False,0,False,0.2667998675400284,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:17:00+00:00,17.8,17.93,3330.27,0.0,19.63,False,0,False,0.2470545291783771,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:18:00+00:00,19.35,19.68,3269.2,0.0,19.63,False,0,False,0.2584746798402392,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:19:00+00:00,16.05,21.29,3551.84,0.0,19.7,False,0,False,0.2243984019520913,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:20:00+00:00,16.37,17.64,3204.75,0.0,20.36,False,0,False,0.2809468060098617,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:21:00+00:00,18.15,23.03,3101.66,0.0,19.64,False,0,False,0.2727902367132393,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:22:00+00:00,12.76,17.76,3209.27,0.24,19.85,False,0,False,0.2527232496965849,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:23:00+00:00,14.91,17.96,2916.07,0.0,19.63,False,0,False,0.2558862925650884,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:24:00+00:00,11.29,15.64,3395.23,0.57,21.09,False,0,False,0.2025443088939565,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:25:00+00:00,17.83,20.27,3262.88,0.29,20.43,False,0,False,0.2424159638971471,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:26:00+00:00,12.29,11.91,3264.47,0.0,19.63,False,0,False,0.2617981549293218,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:27:00+00:00,14.88,20.79,3306.17,0.0,21.08,False,0,False,0.2701454302786314,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:28:00+00:00,19.37,22.95,3285.03,0.75,19.63,False,0,False,0.1914182170554201,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:29:00+00:00,10.37,12.65,2985.32,0.0,19.81,False,0,False,0.2554621526167997,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:30:00+00:00,12.26,17.8,3238.89,0.0,20.6,False,0,False,0.2176244119688954,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:31:00+00:00,12.09,15.6,3003.58,0.0,19.63,False,0,False,0.2813220180586985,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:32:00+00:00,11.52,12.97,3074.45,0.68,21.01,False,0,False,0.213315147310141,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:33:00+00:00,12.57,12.72,3224.9,0.0,21.11,False,0,False,0.2562291854548649,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:34:00+00:00,16.63,19.55,3226.8,0.0,19.63,False,0,False,0.2802487672801436,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:35:00+00:00,13.92,16.57,3247.94,0.69,19.63,False,0,False,0.2239548853508234,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:36:00+00:00,14.69,20.17,3124.38,0.0,19.63,False,0,False,0.2775632894667497,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:37:00+00:00,13.16,12.66,3005.05,0.59,20.52,False,0,False,0.2276377367452471,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:38:00+00:00,19.21,22.26,3255.99,0.0,20.72,False,0,False,0.2593403381185966,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:39:00+00:00,14.13,14.64,3446.37,0.0,19.63,False,0,False,0.2483006979360698,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:40:00+00:00,15.03,17.39,3241.78,0.0,20.64,False,0,False,0.268018745029909,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:41:00+00:00,15.11,19.79,3044.87,0.54,20.35,False,0,False,0.2521679146050221,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:42:00+00:00,19.09,22.58,3154.14,0.04,19.66,False,0,False,0.2007243518571447,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:43:00+00:00,17.74,18.37,3140.68,0.39,19.63,False,0,False,0.2103163524236379,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:44:00+00:00,14.14,11.31,2894.99,0.55,20.81,False,0,False,0.2345542474661514,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:45:00+00:00,13.04,18.6,2992.49,0.0,19.63,False,0,False,0.2776104733570028,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:46:00+00:00,15.52,18.43,3093.49,0.59,19.63,False,0,False,0.2510458477968682,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:47:00+00:00,15.83,19.05,2919.38,0.0,20.75,False,0,False,0.2783800466868884,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:48:00+00:00,10.7,11.68,3175.1,0.0,20.49,False,0,False,0.2453528205825418,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:49:00+00:00,18.52,20.13,3085.62,0.56,19.63,False,0,False,0.2417075343689905,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:50:00+00:00,10.57,11.04,3148.06,0.0,19.63,False,0,False,0.2469710126408083,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:51:00+00:00,10.59,12.73,2875.23,0.0,20.06,False,0,False,0.2668209444113297,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:52:00+00:00,19.41,22.25,2927.22,0.0,20.94,False,0,False,0.2739801074520299,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:53:00+00:00,17.66,16.52,2933.51,0.0,19.81,False,0,False,0.2546609216091341,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:54:00+00:00,20.16,30.32,3121.85,0.0,20.92,True,1,False,0.2172596839754829,Z-Score,Observation,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
2026-09-02 21:55:00+00:00,16.52,20.09,2865.45,0.58,20.46,False,0,False,0.2353343604357644,None,None,False,51.0,PM2.5,Sedang,False,,,,,False,None,None,,
